chemistry,feature,seed,source,mae
LFP,T7,0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.9081636050792796
LFP,T7,1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.943389256241843
LFP,T7,2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.867299480263933
LFP,T7,3,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,1.2288859282443971
LFP,T7,4,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,1.2013670718995226
LFP,T7,5,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.8954468318842679
LFP,T7,6,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.8730001832119525
LFP,T7,7,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.9144954039318879
LFP,T7,8,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,1.1008631108405766
LFP,T7,9,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,1.0102312604699664
NMC,G0,0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.6417243864045692
NMC,G0,1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.5757599614579688
NMC,G0,2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.6220948623225586
NMC,G0,3,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.5991427829079611
NMC,G0,4,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.5930863329939102
NMC,G0,5,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.5883085536461782
NMC,G0,6,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.5582512217363113
NMC,G0,7,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.5593127051617299
NMC,G0,8,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.6316814338911891
NMC,G0,9,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g0_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.5542782665005569
NMC,G4,0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.49127203801005326
NMC,G4,1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.49269913682975197
NMC,G4,2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.5650844206326715
NMC,G4,3,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.5185729420369108
NMC,G4,4,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.4353640796606584
NMC,G4,5,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.4731803418195898
NMC,G4,6,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.4501258020204322
NMC,G4,7,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.4792720569482713
NMC,G4,8,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.45005601138951357
NMC,G4,9,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.474593994612307
NMC,T6,0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.3469371575159067
