feature,fold,seed,perturbation_type,level,temp,soc_band,mae,rmse,bias
T6_plain,FUDS,0,baseline,unperturbed,25.0,35-65,0.4463597411494254,0.5386379158845492,-0.4437619958620691
T6_plain,FUDS,0,baseline,unperturbed,25.0,<=35,0.3687830616751269,0.472054881607649,-0.1929835489847716
T6_plain,FUDS,0,baseline,unperturbed,25.0,>65,0.16471400181620036,0.21769759086628562,-0.07561908935706498
T6_plain,FUDS,0,baseline,unperturbed,45.0,35-65,0.5032152966204716,0.5940526605995626,-0.4973660974957452
T6_plain,FUDS,0,baseline,unperturbed,45.0,<=35,0.5103842156236419,0.67653551299925,-0.48513443470230344
T6_plain,FUDS,0,baseline,unperturbed,45.0,>65,0.19933313102725392,0.22543881434864513,-0.18935485779175423
T6_plain,FUDS,0,r0_scale,r0_scale_0.5,0.0,35-65,5.15589888719043,5.6075915170592445,-5.15589888719043
T6_plain,FUDS,0,r0_scale,r0_scale_0.5,0.0,<=35,4.627751140340434,4.8732211205210305,-4.627751140340434
T6_plain,FUDS,0,r0_scale,r0_scale_0.5,0.0,>65,2.4995061168933694,2.719999061275846,-2.4995061168933694
T6_plain,FUDS,0,r0_scale,r0_scale_0.5,25.0,35-65,3.9196783416667547,4.199232682049059,-3.9196783416667547
T6_plain,FUDS,0,r0_scale,r0_scale_0.5,25.0,<=35,3.5503392624154,3.712059484606213,-3.5503392624154
T6_plain,FUDS,0,r0_scale,r0_scale_0.5,25.0,>65,1.5447645365329723,1.609192749639395,-1.5447645365329723
T6_plain,FUDS,0,r0_scale,r0_scale_0.5,45.0,35-65,4.18440427181051,4.469240954167315,-4.18440427181051
T6_plain,FUDS,0,r0_scale,r0_scale_0.5,45.0,<=35,3.9186574547002735,4.368699096628254,-3.917668069446377
T6_plain,FUDS,0,r0_scale,r0_scale_0.5,45.0,>65,1.846592535300718,1.9043466420079602,-1.846592535300718
T6_plain,FUDS,0,r0_scale,r0_scale_0.8,0.0,35-65,2.1968382613587853,2.5317181613058732,-2.1968382613587853
T6_plain,FUDS,0,r0_scale,r0_scale_0.8,0.0,<=35,1.890512338612392,2.125317526962619,-1.8903781945370095
T6_plain,FUDS,0,r0_scale,r0_scale_0.8,0.0,>65,1.0523253734638909,1.1282430262150644,-1.0523253734638909
T6_plain,FUDS,0,r0_scale,r0_scale_0.8,25.0,35-65,1.7866359924542832,1.9433078179269736,-1.7866359924542832
T6_plain,FUDS,0,r0_scale,r0_scale_0.8,25.0,<=35,1.5760363369055506,1.6723909344081795,-1.5760363369055506
T6_plain,FUDS,0,r0_scale,r0_scale_0.8,25.0,>65,0.6630034810383579,0.7087932621847958,-0.6623438381931792
T6_plain,FUDS,0,r0_scale,r0_scale_0.8,45.0,35-65,1.9072539535050008,2.0472148455581443,-1.9072539535050008
T6_plain,FUDS,0,r0_scale,r0_scale_0.8,45.0,<=35,1.923759756136845,2.144199121197903,-1.9222415810043376
T6_plain,FUDS,0,r0_scale,r0_scale_0.8,45.0,>65,0.8663558483835804,0.8957345506914646,-0.8663558483835804
T6_plain,FUDS,0,r0_scale,r0_scale_1.2,0.0,35-65,1.3388730119727845,1.4147527103006432,1.3388730119727845
T6_plain,FUDS,0,r0_scale,r0_scale_1.2,0.0,<=35,2.1683935264715,2.3441990556902037,2.1683935264715
T6_plain,FUDS,0,r0_scale,r0_scale_1.2,0.0,>65,0.7501012523414743,0.8167182232999762,0.7419603268424286
T6_plain,FUDS,0,r0_scale,r0_scale_1.2,25.0,35-65,0.824354176438581,0.9683999260855729,0.8162864005333734
T6_plain,FUDS,0,r0_scale,r0_scale_1.2,25.0,<=35,1.2774495922796152,1.4272017013891622,1.250640415493819
T6_plain,FUDS,0,r0_scale,r0_scale_1.2,25.0,>65,0.5379848918709829,0.6031768475089332,0.5377223834202077
