temperature_C,soc,ocv_discharge_raw_V,ocv_charge_raw_V,ocv_base_raw_V,hysteresis_half_raw_V,ocv_base_monotonic_V,hysteresis_half_monotonic_V,source_file
20.0,0.8220000000000001,3.312090119143904,3.3786436926635415,3.345366905903723,0.03327678675981871,3.345366905903723,0.03326327377179439,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.8230000000000001,3.3121382763302223,3.378552198,3.345345237165111,0.03320696083488883,3.345390984496882,0.033252708166659595,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.8240000000000001,3.312381506,3.3785675280093326,3.345474517004666,0.03309301100466633,3.3455125993317707,0.033231628774710975,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.8250000000000001,3.312250470712305,3.3788368859607067,3.345543678336506,0.03329320762420096,3.3456091959803533,0.033231628774710975,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.8260000000000001,3.312381506,3.378552198,3.345466852,0.033085346000000015,3.3456091959803533,0.033227689980353414,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.8270000000000001,3.312670622882846,3.378859997,3.345765309941423,0.0330946870585771,3.345765309941423,0.033227689980353414,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.8280000000000001,3.312381506,3.37872152231087,3.345551514155435,0.03317000815543514,3.345765309941423,0.03313109333177078,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.8290000000000001,3.312475047616293,3.3786830457406296,3.3455790466784614,0.03310399906216821,3.345765309941423,0.033127462255467144,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.8300000000000001,3.312684998364483,3.378859997,3.3457724976822414,0.03308749931775856,3.3457724976822414,0.03311408351709866,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.8310000000000001,3.312689304,3.378859997,3.3457746505,0.03308534650000006,3.3457746505,0.0330946870585771,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.8320000000000001,3.312689304,3.379152561549422,3.3459209327747113,0.033231628774710975,3.3459209327747113,0.0330946870585771,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.833,3.312689304,3.379144477872912,3.345916890936456,0.033227586936456,3.3459209327747113,0.0330946870585771,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.834,3.312997103,3.379167795,3.346082449,0.033085346000000015,3.346082449,0.03308749931775856,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.835,3.312997103,3.378960306353807,3.345978704676903,0.03298160167690356,3.346082449,0.03308534650000006,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.836,3.312997103,3.379167795,3.346082449,0.033085346000000015,3.346082449,0.033085346000000015,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.837,3.313070025824361,3.3792981928585584,3.3461841093414595,0.03311408351709866,3.3461841093414595,0.033085346000000015,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.838,3.3131674414329817,3.379167795,3.346167618216491,0.03300017678350908,3.3462328171457703,0.033085346000000015,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.839,3.312997103,3.379422365943916,3.346209734471958,0.033212631471958076,3.346294903688449,0.033085346000000015,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.84,3.313304901,3.379153846802107,3.3462293739010533,0.0329244729010536,3.3463636334719578,0.033085346000000015,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.841,3.313304901,3.379191445833455,3.3462481734167273,0.032943272416727565,3.3463636334719578,0.033065375712788336,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.842,3.313304901,3.379230836213539,3.3462678686067697,0.03296296760676953,3.3463636334719578,0.03306337842134566,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.843,3.3133488371573088,3.379475594,3.3464122155786544,0.03306337842134566,3.3464122155786544,0.03305873247195801,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.844,3.313471049830857,3.379475594,3.3464733219154286,0.033002272084571516,3.3464733219154286,0.03305873247195801,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.845,3.3135443043839743,3.379475594,3.3465099491919874,0.032965644808012895,3.3465099491919874,0.03305873247195801,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.846,3.31358332111568,3.379475594,3.34652945755784,0.032946136442159935,3.34652945755784,0.03305873247195801,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.847,3.313304901,3.379783392,3.3465441465000003,0.033239245500000125,3.34668335655784,0.03302164547677644,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.848,3.3133877884764704,3.379783392,3.3465855902382353,0.0331978017617649,3.34668335655784,0.033002272084571516,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.849,3.3142143457164437,3.3794993700764917,3.3468568578964675,0.03264251218002401,3.346998868858222,0.032965644808012895,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.85,3.3138088004502575,3.379783392,3.3467960962251286,0.03298729577487136,3.346998868858222,0.032946136442159935,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.851,3.314129849669124,3.379990450651743,3.3470601501604333,0.03293030049130952,3.3471023981840933,0.03293144700000017,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.852,3.313920498,3.379783392,3.346851945,0.03293144700000017,3.3471023981840933,0.03293144700000017,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.853,3.3138226977780354,3.3799136302033363,3.3468681639906857,0.033045466212650476,3.3471023981840933,0.03293144700000017,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.854,3.314228296,3.38009119,3.3471597429999997,0.03293144699999995,3.3471597429999997,0.03293144700000017,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.855,3.314228296,3.379783392,3.347005844,0.0327775480000001,3.3471597429999997,0.03293144700000017,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.856,3.314228296,3.380398989,3.3473136425,0.03308534650000006,3.3473136425,0.03293144700000017,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.857,3.3143556980464473,3.380375437961287,3.347365568003867,0.033009869957419946,3.347377343523224,0.03293144700000017,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.858,3.314536095,3.38009119,3.3473136424999996,0.03277754750000006,3.347467542,0.03293144699999995,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.859,3.314536095,3.380398989,3.347467542,0.03293144700000017,3.347467542,0.03293144699999995,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.86,3.314678344761752,3.38009119,3.347384767380876,0.03270642261912404,3.347538666880876,0.03293144699999995,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.861,3.314843655,3.380576616154415,3.3477101355772074,0.032866480577207646,3.3477101355772074,0.03293144700000017,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.862,3.314843655,3.380706787,3.347775221,0.03293156600000002,3.347775221,0.03293144700000017,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.863,3.314687545428537,3.380398989,3.3475432672142684,0.032855721785731484,3.347775221,0.03293156600000002,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.864,3.3150934720203673,3.38099987949507,3.3480466757577187,0.032953203737351444,3.3480466757577187,0.03293156600000002,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.865,3.314843655,3.380706787,3.347775221,0.03293156600000002,3.3480466757577187,0.03293348436023469,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
