analysis_stage,chemistry,feature,head,aux_config,holdout,seed,temperature_C,mae_pct,rmse_pct,source_file
t6_plain_review_defense_c1,LFP,RAW_W200,plain_linear,all_off,US06,1,25.0,1.7538976020169492,2.4846005978237304,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w200_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W200,plain_linear,all_off,US06,1,30.0,1.7012983004205389,2.3825587763479272,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w200_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W200,plain_linear,all_off,US06,1,40.0,1.1762067686318494,1.726694432802472,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w200_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W200,plain_linear,all_off,US06,1,50.0,1.0312508867624126,1.5121819914828152,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w200_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W200,plain_linear,all_off,US06,2,-10.0,4.957203611114322,5.763495643489027,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w200_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W200,plain_linear,all_off,US06,2,0.0,3.323860876972467,4.074787545656199,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w200_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W200,plain_linear,all_off,US06,2,10.0,2.984468063649135,3.859201055694177,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w200_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W200,plain_linear,all_off,US06,2,20.0,2.615762600384109,3.4305920806798125,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w200_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W200,plain_linear,all_off,US06,2,25.0,2.0543728911266346,2.952173014796295,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w200_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W200,plain_linear,all_off,US06,2,30.0,1.932935646031335,2.699011287577369,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w200_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W200,plain_linear,all_off,US06,2,40.0,1.355833578144071,2.0313538101071686,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w200_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W200,plain_linear,all_off,US06,2,50.0,1.1628363594870577,1.7586767299277284,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w200_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,DST,0,-10.0,0.7750705731752325,0.9326188244649666,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,DST,0,0.0,0.6727979752365509,0.8488503334462246,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,DST,0,10.0,0.7449823842840464,0.9805715267733164,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,DST,0,20.0,0.6525263795113652,0.8433433170753126,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,DST,0,25.0,0.8181531455785757,1.0418503971228723,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,DST,0,30.0,0.5226484570692075,0.6728289926479275,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,DST,0,40.0,0.8493115450406192,0.9862447895130309,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,DST,0,50.0,0.9623429226141984,1.1125434786998083,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,DST,1,-10.0,0.5907976295105457,0.7261782845849476,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,DST,1,0.0,0.645423011237394,0.8192623414961261,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,DST,1,10.0,0.6281272371641637,0.8479589461765094,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,DST,1,20.0,0.4867781278978561,0.6323741483211338,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,DST,1,25.0,0.5995888999652094,0.7385458083693865,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,DST,1,30.0,0.3804251365391645,0.4717393934152596,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,DST,1,40.0,0.7976911352266131,0.8849875980583101,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,DST,1,50.0,0.986279847473465,1.1238109057987729,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,DST,2,-10.0,0.8001563434749676,0.9332923903313524,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,DST,2,0.0,0.8269363532012387,1.0639765734964155,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,DST,2,10.0,0.5979727709906398,0.75323372327373,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,DST,2,20.0,0.5449620999973198,0.6699081046510575,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,DST,2,25.0,0.5351579104008459,0.6446419828641465,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,DST,2,30.0,0.4515332102937128,0.5733724059631667,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,DST,2,40.0,0.8379921346243762,0.9494932329668476,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,DST,2,50.0,0.9932362183716096,1.1419746320447983,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,FUDS,0,-10.0,2.100478371808329,2.6517679187507404,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,FUDS,0,0.0,1.458988297110302,1.920952098013104,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,FUDS,0,10.0,1.1322585385565436,1.525532627490805,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,FUDS,0,20.0,0.7803111869493876,1.1322217621351982,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,FUDS,0,25.0,0.7945696077589102,1.2288977206573908,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,FUDS,0,30.0,0.6404923434560238,0.975128920293574,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,FUDS,0,40.0,0.5874227749455518,0.913797046252245,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,FUDS,0,50.0,0.6610299835988728,0.9350444461406414,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,FUDS,1,-10.0,2.1007281166159677,2.67257556847947,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,FUDS,1,0.0,1.6346003255437482,2.072086455092208,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,FUDS,1,10.0,1.3506783953961563,1.7458004957508113,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,FUDS,1,20.0,0.9771344111064412,1.342596700836047,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,FUDS,1,25.0,0.8669941860229733,1.260905184568719,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,FUDS,1,30.0,0.8975187389675219,1.1413775495058442,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,FUDS,1,40.0,0.7024497228977796,0.8608011482204488,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,FUDS,1,50.0,0.8152369795174434,0.951425878966153,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,FUDS,2,-10.0,2.1297139716182643,2.803042865906622,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,FUDS,2,0.0,1.648279843748527,2.139490535106668,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,FUDS,2,10.0,1.2869614996687302,1.7029568459885225,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,FUDS,2,20.0,0.8993140292692264,1.2449016921868368,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,FUDS,2,25.0,0.8294788031532361,1.323777394738195,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,FUDS,2,30.0,0.7530568615644521,1.040577194423582,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,FUDS,2,40.0,0.7277336773363815,1.0013533757978377,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,FUDS,2,50.0,0.7555403398050601,0.9402498652026822,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutfuds_s012_b2048_e200_by_temperature.csv
