chemistry,feature,fold,seed,temperature,mae,rmse,aux_config,source
LFP,G4,DST,0,40.0,0.5824978752556533,0.6723304381789473,aux_on_locked_reference,locked_existing_result
LFP,G4,DST,0,50.0,0.628979855586931,0.7391765211322678,aux_on_locked_reference,locked_existing_result
LFP,G4,DST,1,-10.0,0.7044926254432773,0.8596676752643818,aux_on_locked_reference,locked_existing_result
LFP,G4,DST,1,0.0,0.4762789170578704,0.5691317271733402,aux_on_locked_reference,locked_existing_result
LFP,G4,DST,1,10.0,0.4059054327289167,0.5188179093987364,aux_on_locked_reference,locked_existing_result
LFP,G4,DST,1,20.0,0.401029305448866,0.5090687710082046,aux_on_locked_reference,locked_existing_result
LFP,G4,DST,1,25.0,0.3076069438729493,0.4134367583046376,aux_on_locked_reference,locked_existing_result
LFP,G4,DST,1,30.0,0.3388551942486996,0.4425738135486521,aux_on_locked_reference,locked_existing_result
LFP,G4,DST,1,40.0,0.451865051346114,0.5565158156544007,aux_on_locked_reference,locked_existing_result
LFP,G4,DST,1,50.0,0.5814829599350912,0.7154803502773883,aux_on_locked_reference,locked_existing_result
LFP,G4,DST,2,-10.0,0.6665689783542637,0.8440195307118734,aux_on_locked_reference,locked_existing_result
LFP,G4,DST,2,0.0,0.4495398641937123,0.5350247937301966,aux_on_locked_reference,locked_existing_result
LFP,G4,DST,2,10.0,0.3760537421647387,0.4558206889222324,aux_on_locked_reference,locked_existing_result
LFP,G4,DST,2,20.0,0.3516103927511337,0.4415206587697768,aux_on_locked_reference,locked_existing_result
LFP,G4,DST,2,25.0,0.3140087482104749,0.3951239161006649,aux_on_locked_reference,locked_existing_result
LFP,G4,DST,2,30.0,0.3747713483568619,0.462005169097344,aux_on_locked_reference,locked_existing_result
LFP,G4,DST,2,40.0,0.4969711301777029,0.5912645120269365,aux_on_locked_reference,locked_existing_result
LFP,G4,DST,2,50.0,0.6273069320622121,0.7587332504210895,aux_on_locked_reference,locked_existing_result
LFP,G4,FUDS,0,-10.0,0.9175449392376072,1.04073228101576,aux_on_locked_reference,locked_existing_result
LFP,G4,FUDS,0,0.0,0.5027677271747795,0.6315838203708561,aux_on_locked_reference,locked_existing_result
LFP,G4,FUDS,0,10.0,0.4514424520040777,0.5912855715800854,aux_on_locked_reference,locked_existing_result
LFP,G4,FUDS,0,20.0,0.4399693921642116,0.5901930372107165,aux_on_locked_reference,locked_existing_result
LFP,G4,FUDS,0,25.0,0.4515253812192682,0.5969899916545054,aux_on_locked_reference,locked_existing_result
LFP,G4,FUDS,0,30.0,0.5422581204276028,0.6830620280311898,aux_on_locked_reference,locked_existing_result
LFP,G4,FUDS,0,40.0,0.6261904854938508,0.7527073947123619,aux_on_locked_reference,locked_existing_result
LFP,G4,FUDS,0,50.0,0.7517686799434503,0.8794382931589658,aux_on_locked_reference,locked_existing_result
LFP,G4,FUDS,1,-10.0,0.9690950146308468,1.158162546654131,aux_on_locked_reference,locked_existing_result
LFP,G4,FUDS,1,0.0,0.5625008586834253,0.7184860070804406,aux_on_locked_reference,locked_existing_result
LFP,G4,FUDS,1,10.0,0.59456537972317,0.7102267965135458,aux_on_locked_reference,locked_existing_result
LFP,G4,FUDS,1,20.0,0.4365512627143665,0.5597462086162928,aux_on_locked_reference,locked_existing_result
LFP,G4,FUDS,1,25.0,0.4325171987264514,0.5781559242970411,aux_on_locked_reference,locked_existing_result
LFP,G4,FUDS,1,30.0,0.4051695969743923,0.5223884962746329,aux_on_locked_reference,locked_existing_result
LFP,G4,FUDS,1,40.0,0.4716211334929743,0.598040616157171,aux_on_locked_reference,locked_existing_result
LFP,G4,FUDS,1,50.0,0.5790329373442252,0.6986277984667566,aux_on_locked_reference,locked_existing_result
LFP,G4,FUDS,2,-10.0,1.1136785390813504,1.2390614346122963,aux_on_locked_reference,locked_existing_result
LFP,G4,FUDS,2,0.0,0.6551275540835894,0.7510521045183954,aux_on_locked_reference,locked_existing_result
LFP,G4,FUDS,2,10.0,0.5528860665372831,0.6667034785460011,aux_on_locked_reference,locked_existing_result
LFP,G4,FUDS,2,20.0,0.3906368128035475,0.5066102987068216,aux_on_locked_reference,locked_existing_result
LFP,G4,FUDS,2,25.0,0.4462875890777392,0.5690063625975764,aux_on_locked_reference,locked_existing_result
LFP,G4,FUDS,2,30.0,0.4552598287724991,0.5850754174039973,aux_on_locked_reference,locked_existing_result
LFP,G4,FUDS,2,40.0,0.5695183797413996,0.6945408944247072,aux_on_locked_reference,locked_existing_result
LFP,G4,FUDS,2,50.0,0.7738746591380158,0.928776402349362,aux_on_locked_reference,locked_existing_result
LFP,G4,US06,0,-10.0,1.6756532027494362,1.9796206804229255,aux_on_locked_reference,locked_existing_result
LFP,G4,US06,0,0.0,0.5961443890659404,0.7116322001040928,aux_on_locked_reference,locked_existing_result
LFP,G4,US06,0,10.0,0.4031301873815135,0.5210770097380861,aux_on_locked_reference,locked_existing_result
LFP,G4,US06,0,20.0,0.3181695544314151,0.3870430874172558,aux_on_locked_reference,locked_existing_result
LFP,G4,US06,0,25.0,0.3181815768641133,0.4069475627046686,aux_on_locked_reference,locked_existing_result
LFP,G4,US06,0,30.0,0.2886528936578407,0.3911626328737407,aux_on_locked_reference,locked_existing_result
LFP,G4,US06,0,40.0,0.340998449150822,0.4300529849864692,aux_on_locked_reference,locked_existing_result
LFP,G4,US06,0,50.0,0.3674293348399222,0.4461154087799096,aux_on_locked_reference,locked_existing_result
LFP,G4,US06,1,-10.0,1.7798485885254585,2.0991103470484043,aux_on_locked_reference,locked_existing_result
LFP,G4,US06,1,0.0,0.6337487548446289,0.7600587909527952,aux_on_locked_reference,locked_existing_result
LFP,G4,US06,1,10.0,0.4489041728641651,0.5489188150515708,aux_on_locked_reference,locked_existing_result
LFP,G4,US06,1,20.0,0.2677870085681854,0.3267525936660337,aux_on_locked_reference,locked_existing_result
LFP,G4,US06,1,25.0,0.2763115469264929,0.3376124875032038,aux_on_locked_reference,locked_existing_result
LFP,G4,US06,1,30.0,0.2406345414340401,0.3162574538404883,aux_on_locked_reference,locked_existing_result
LFP,G4,US06,1,40.0,0.327320152642947,0.4062150394837939,aux_on_locked_reference,locked_existing_result
LFP,G4,US06,1,50.0,0.3979102388535275,0.4997416201531102,aux_on_locked_reference,locked_existing_result
LFP,G4,US06,2,-10.0,1.7304531302081076,2.111748645210269,aux_on_locked_reference,locked_existing_result
LFP,G4,US06,2,0.0,0.6467507059160317,0.7854592136963467,aux_on_locked_reference,locked_existing_result
LFP,G4,US06,2,10.0,0.3671601638408335,0.4753956821498806,aux_on_locked_reference,locked_existing_result
LFP,G4,US06,2,20.0,0.2937812381529394,0.3623081857222765,aux_on_locked_reference,locked_existing_result
LFP,G4,US06,2,25.0,0.286667013554885,0.362421547279835,aux_on_locked_reference,locked_existing_result
LFP,G4,US06,2,30.0,0.2411689069756977,0.3110672547145648,aux_on_locked_reference,locked_existing_result
LFP,G4,US06,2,40.0,0.3158343199527625,0.4083802171570949,aux_on_locked_reference,locked_existing_result
LFP,G4,US06,2,50.0,0.4178714725393603,0.5519672395353993,aux_on_locked_reference,locked_existing_result
LFP,T6,DST,0,-10.0,0.624957499098755,0.7725730478402151,aux_on_locked_reference,locked_existing_result
LFP,T6,DST,0,0.0,0.4149265329334944,0.5178404605504272,aux_on_locked_reference,locked_existing_result
LFP,T6,DST,0,10.0,0.4205347446913129,0.5114717569961504,aux_on_locked_reference,locked_existing_result
LFP,T6,DST,0,20.0,0.3990807939502599,0.4953631326199257,aux_on_locked_reference,locked_existing_result
LFP,T6,DST,0,25.0,0.3929796660593061,0.4919516693383757,aux_on_locked_reference,locked_existing_result
LFP,T6,DST,0,30.0,0.4193907064056706,0.5209813252670592,aux_on_locked_reference,locked_existing_result
LFP,T6,DST,0,40.0,0.5084657743200508,0.5961970198554558,aux_on_locked_reference,locked_existing_result
LFP,T6,DST,0,50.0,0.5654884156389809,0.6474850648964936,aux_on_locked_reference,locked_existing_result
LFP,T6,DST,1,-10.0,0.7069798845730174,0.9058684918077294,aux_on_locked_reference,locked_existing_result
LFP,T6,DST,1,0.0,0.4368697841062733,0.588170450895536,aux_on_locked_reference,locked_existing_result
LFP,T6,DST,1,10.0,0.3827230822834855,0.4728113949903259,aux_on_locked_reference,locked_existing_result
LFP,T6,DST,1,20.0,0.349777343682688,0.4542959338359668,aux_on_locked_reference,locked_existing_result
LFP,T6,DST,1,25.0,0.3139484032921362,0.4048460013014041,aux_on_locked_reference,locked_existing_result
LFP,T6,DST,1,30.0,0.3363312347189142,0.4304081891045886,aux_on_locked_reference,locked_existing_result
LFP,T6,DST,1,40.0,0.3438227326866419,0.4392027584013092,aux_on_locked_reference,locked_existing_result
LFP,T6,DST,1,50.0,0.3966317229872206,0.505559141937636,aux_on_locked_reference,locked_existing_result
LFP,T6,DST,2,-10.0,0.8001145341904138,0.9752522507793484,aux_on_locked_reference,locked_existing_result
LFP,T6,DST,2,0.0,0.5071271468345381,0.6045756241082039,aux_on_locked_reference,locked_existing_result
LFP,T6,DST,2,10.0,0.4408879268900155,0.5304354347387886,aux_on_locked_reference,locked_existing_result
LFP,T6,DST,2,20.0,0.414030762917745,0.530137857544961,aux_on_locked_reference,locked_existing_result
LFP,T6,DST,2,25.0,0.3343378574018482,0.4319947103301972,aux_on_locked_reference,locked_existing_result
LFP,T6,DST,2,30.0,0.3658565322015076,0.4589243924699671,aux_on_locked_reference,locked_existing_result
LFP,T6,DST,2,40.0,0.4138181833894055,0.50465795098021,aux_on_locked_reference,locked_existing_result
LFP,T6,DST,2,50.0,0.5255588131503969,0.6148034081725348,aux_on_locked_reference,locked_existing_result
LFP,T6,FUDS,0,-10.0,1.6510977182624138,2.078401229786053,aux_on_locked_reference,locked_existing_result
LFP,T6,FUDS,0,0.0,0.7866835645523673,1.0413769299518745,aux_on_locked_reference,locked_existing_result
LFP,T6,FUDS,0,10.0,0.5941402197325608,0.7975390937843253,aux_on_locked_reference,locked_existing_result
LFP,T6,FUDS,0,20.0,0.4447201915174735,0.6085187980494796,aux_on_locked_reference,locked_existing_result
LFP,T6,FUDS,0,25.0,0.4700657384701314,0.6293613151102638,aux_on_locked_reference,locked_existing_result
LFP,T6,FUDS,0,30.0,0.5429719289573637,0.6570604579714354,aux_on_locked_reference,locked_existing_result
LFP,T6,FUDS,0,40.0,0.5954541411433408,0.7259369082723836,aux_on_locked_reference,locked_existing_result
LFP,T6,FUDS,0,50.0,0.676002080914837,0.8512834821386985,aux_on_locked_reference,locked_existing_result
LFP,T6,FUDS,1,-10.0,1.574544545234554,2.052304520765549,aux_on_locked_reference,locked_existing_result
LFP,T6,FUDS,1,0.0,0.7953775502415072,1.066108806608823,aux_on_locked_reference,locked_existing_result
LFP,T6,FUDS,1,10.0,0.6701161898433814,0.873806352891803,aux_on_locked_reference,locked_existing_result
LFP,T6,FUDS,1,20.0,0.4359637248728222,0.6114584203135238,aux_on_locked_reference,locked_existing_result
LFP,T6,FUDS,1,25.0,0.4431813169857297,0.6064161935431303,aux_on_locked_reference,locked_existing_result
LFP,T6,FUDS,1,30.0,0.4982014306416394,0.607724351478946,aux_on_locked_reference,locked_existing_result
LFP,T6,FUDS,1,40.0,0.6071427758589638,0.7355456264861745,aux_on_locked_reference,locked_existing_result
LFP,T6,FUDS,1,50.0,0.7287929307051393,0.8921610488725943,aux_on_locked_reference,locked_existing_result
LFP,T6,FUDS,2,-10.0,1.5267712644486426,2.02899085772988,aux_on_locked_reference,locked_existing_result
LFP,T6,FUDS,2,0.0,0.7985228218796094,1.1108520663142936,aux_on_locked_reference,locked_existing_result
LFP,T6,FUDS,2,10.0,0.5921179846538266,0.8193146732352299,aux_on_locked_reference,locked_existing_result
LFP,T6,FUDS,2,20.0,0.4749061703961509,0.623562739091218,aux_on_locked_reference,locked_existing_result
LFP,T6,FUDS,2,25.0,0.4832731249813303,0.6198033958008475,aux_on_locked_reference,locked_existing_result
LFP,T6,FUDS,2,30.0,0.5621566891073939,0.6708581417965865,aux_on_locked_reference,locked_existing_result
LFP,T6,FUDS,2,40.0,0.626827847484194,0.7790809137753868,aux_on_locked_reference,locked_existing_result
LFP,T6,FUDS,2,50.0,0.7581141959415393,0.9383165408894883,aux_on_locked_reference,locked_existing_result
LFP,T6,US06,0,-10.0,2.1173627842442637,2.4029357622205065,aux_on_locked_reference,locked_existing_result
LFP,T6,US06,0,0.0,0.925934326201247,1.0542206432448031,aux_on_locked_reference,locked_existing_result
LFP,T6,US06,0,10.0,0.6893037243408275,0.8192953522279783,aux_on_locked_reference,locked_existing_result
LFP,T6,US06,0,20.0,0.4449797644373586,0.5387262413878813,aux_on_locked_reference,locked_existing_result
LFP,T6,US06,0,25.0,0.3032082032798409,0.385658591910865,aux_on_locked_reference,locked_existing_result
LFP,T6,US06,0,30.0,0.2957511596262721,0.3958066976557129,aux_on_locked_reference,locked_existing_result
LFP,T6,US06,0,40.0,0.3787706509873093,0.4954322231016865,aux_on_locked_reference,locked_existing_result
LFP,T6,US06,0,50.0,0.5432682401883328,0.6561332714487155,aux_on_locked_reference,locked_existing_result
LFP,T6,US06,1,-10.0,1.8753304761887728,2.0563983683730824,aux_on_locked_reference,locked_existing_result
LFP,T6,US06,1,0.0,0.8733491619160285,0.9505626036615888,aux_on_locked_reference,locked_existing_result
LFP,T6,US06,1,10.0,0.6614004004421605,0.7739639674407734,aux_on_locked_reference,locked_existing_result
LFP,T6,US06,1,20.0,0.4864229017982588,0.5906196508568442,aux_on_locked_reference,locked_existing_result
LFP,T6,US06,1,25.0,0.3115083554195543,0.4153815296558756,aux_on_locked_reference,locked_existing_result
LFP,T6,US06,1,30.0,0.3221321702603554,0.4284042996965372,aux_on_locked_reference,locked_existing_result
LFP,T6,US06,1,40.0,0.2981204521160381,0.3950741253745685,aux_on_locked_reference,locked_existing_result
LFP,T6,US06,1,50.0,0.3395952891606571,0.4426087076516248,aux_on_locked_reference,locked_existing_result
LFP,T6,US06,2,-10.0,2.201329323589814,2.445197322448988,aux_on_locked_reference,locked_existing_result
LFP,T6,US06,2,0.0,0.930717521498591,1.025089429655197,aux_on_locked_reference,locked_existing_result
LFP,T6,US06,2,10.0,0.6109869673292155,0.7253098711838748,aux_on_locked_reference,locked_existing_result
LFP,T6,US06,2,20.0,0.43218282996033,0.5440965564072721,aux_on_locked_reference,locked_existing_result
LFP,T6,US06,2,25.0,0.3072857546129873,0.4141675424441112,aux_on_locked_reference,locked_existing_result
LFP,T6,US06,2,30.0,0.3254525253074247,0.4460095814262845,aux_on_locked_reference,locked_existing_result
LFP,T6,US06,2,40.0,0.3577903637674344,0.4745753685011736,aux_on_locked_reference,locked_existing_result
LFP,T6,US06,2,50.0,0.4556747016242007,0.5693505474952673,aux_on_locked_reference,locked_existing_result
NMC,G4,DST,0,0.0,0.4005424833971882,0.5077910144351122,anchor_only,new_retraining
NMC,G4,DST,0,25.0,0.3049982437526372,0.3629350416132847,anchor_only,new_retraining
NMC,G4,DST,0,45.0,0.2497490879060532,0.3398650405022767,anchor_only,new_retraining
NMC,G4,DST,1,0.0,0.3078040303900212,0.3964561356972051,anchor_only,new_retraining
NMC,G4,DST,1,25.0,0.3791767406138875,0.4289845945639484,anchor_only,new_retraining
NMC,G4,DST,1,45.0,0.1876811555415881,0.3068455332181494,anchor_only,new_retraining
NMC,G4,DST,2,0.0,0.3593959343486205,0.4710871400215309,anchor_only,new_retraining
NMC,G4,DST,2,25.0,0.2883158305626767,0.3410724190281672,anchor_only,new_retraining
NMC,G4,DST,2,45.0,0.2114595661476843,0.2810163569805723,anchor_only,new_retraining
NMC,G4,FUDS,0,0.0,0.4238420007736891,0.5374791732950737,anchor_only,new_retraining
NMC,G4,FUDS,0,25.0,0.2699090423418173,0.3420687492945279,anchor_only,new_retraining
NMC,G4,FUDS,0,45.0,0.2780422600499602,0.3725853655912802,anchor_only,new_retraining
NMC,G4,FUDS,1,0.0,0.4304747375105942,0.5685120907170084,anchor_only,new_retraining
NMC,G4,FUDS,1,25.0,0.2730849281899319,0.3567623084320485,anchor_only,new_retraining
NMC,G4,FUDS,1,45.0,0.2431122288963816,0.3193534676497175,anchor_only,new_retraining
NMC,G4,FUDS,2,0.0,0.445243077486488,0.580076505844719,anchor_only,new_retraining
NMC,G4,FUDS,2,25.0,0.2763575362433755,0.3539929386482774,anchor_only,new_retraining
NMC,G4,FUDS,2,45.0,0.28480349751018,0.3639663738761209,anchor_only,new_retraining
NMC,G4,US06,0,0.0,0.4761873746896414,0.6321612508697283,anchor_only,new_retraining
NMC,G4,US06,0,25.0,0.4236861372384244,0.6460279585626981,anchor_only,new_retraining
NMC,G4,US06,0,45.0,0.1739062578600015,0.2685565260683261,anchor_only,new_retraining
NMC,G4,US06,1,0.0,0.4961498163037849,0.6392852910288154,anchor_only,new_retraining
NMC,G4,US06,1,25.0,0.3583646091981123,0.6033012526207392,anchor_only,new_retraining
NMC,G4,US06,1,45.0,0.2365516367517531,0.3637066752254539,anchor_only,new_retraining
NMC,G4,US06,2,0.0,0.4941070798875721,0.634097174520481,anchor_only,new_retraining
NMC,G4,US06,2,25.0,0.4091614849782037,0.5877204686463198,anchor_only,new_retraining
NMC,G4,US06,2,45.0,0.1658601088627286,0.2215350930776349,anchor_only,new_retraining
NMC,T6,DST,0,0.0,0.3839228318748305,0.4668227592009867,anchor_only,new_retraining
NMC,T6,DST,0,25.0,0.3535415744673245,0.4274399496304746,anchor_only,new_retraining
NMC,T6,DST,0,45.0,0.1642754712352642,0.1928026232908597,anchor_only,new_retraining
NMC,T6,DST,1,0.0,0.3434858988246527,0.4324673551017723,anchor_only,new_retraining
NMC,T6,DST,1,25.0,0.2094186349118969,0.2557108340858985,anchor_only,new_retraining
NMC,T6,DST,1,45.0,0.2439499213821567,0.2812246585315876,anchor_only,new_retraining
NMC,T6,DST,2,0.0,0.3367040825936582,0.42154195837545,anchor_only,new_retraining
NMC,T6,DST,2,25.0,0.2977564530619788,0.3492640555472106,anchor_only,new_retraining
NMC,T6,DST,2,45.0,0.2157707078782043,0.2646069225355512,anchor_only,new_retraining
NMC,T6,FUDS,0,0.0,0.4358799518277912,0.5645023336144475,anchor_only,new_retraining
NMC,T6,FUDS,0,25.0,0.313938666888362,0.389395867953752,anchor_only,new_retraining
NMC,T6,FUDS,0,45.0,0.2808868653355994,0.3858696443706819,anchor_only,new_retraining
NMC,T6,FUDS,1,0.0,0.4880876811697607,0.6044885190661762,anchor_only,new_retraining
NMC,T6,FUDS,1,25.0,0.2859429854106549,0.3707007190522255,anchor_only,new_retraining
NMC,T6,FUDS,1,45.0,0.2793944148682885,0.3845630684674899,anchor_only,new_retraining
NMC,T6,FUDS,2,0.0,0.4305671524818849,0.5736380894108761,anchor_only,new_retraining
NMC,T6,FUDS,2,25.0,0.292829926717997,0.3668903996734021,anchor_only,new_retraining
NMC,T6,FUDS,2,45.0,0.2852210461439489,0.3707471758513517,anchor_only,new_retraining
NMC,T6,US06,0,0.0,0.4675252003115206,0.5827276866484662,anchor_only,new_retraining
NMC,T6,US06,0,25.0,0.2146396461137318,0.4286808730986162,anchor_only,new_retraining
NMC,T6,US06,0,45.0,0.1534951407072122,0.1809674817138046,anchor_only,new_retraining
NMC,T6,US06,1,0.0,0.4549450653425572,0.5795407685232894,anchor_only,new_retraining
NMC,T6,US06,1,25.0,0.2345455409374637,0.4404451598583094,anchor_only,new_retraining
NMC,T6,US06,1,45.0,0.1402338199148983,0.1867921512882404,anchor_only,new_retraining
NMC,T6,US06,2,0.0,0.4440882268392255,0.5373481508775628,anchor_only,new_retraining
NMC,T6,US06,2,25.0,0.3320222257076432,0.4754168608858741,anchor_only,new_retraining
NMC,T6,US06,2,45.0,0.1243310446116469,0.1618468660566306,anchor_only,new_retraining
NMC,G4,DST,0,0.0,0.4423577867497067,0.5491437656573193,aux_all_off,new_retraining
NMC,G4,DST,0,25.0,0.3510658009414009,0.4253040680796429,aux_all_off,new_retraining
NMC,G4,DST,0,45.0,0.2076208490840279,0.3021663098010428,aux_all_off,new_retraining
NMC,G4,DST,1,0.0,0.4254632721623431,0.5578735031886137,aux_all_off,new_retraining
NMC,G4,DST,1,25.0,0.3334455290753599,0.4227227474227991,aux_all_off,new_retraining
NMC,G4,DST,1,45.0,0.238733088265838,0.3515587385234258,aux_all_off,new_retraining
NMC,G4,DST,2,0.0,0.4183246003195414,0.5560755299373734,aux_all_off,new_retraining
NMC,G4,DST,2,25.0,0.2664265220380848,0.3483173149986204,aux_all_off,new_retraining
NMC,G4,DST,2,45.0,0.270167942419946,0.3432941798645189,aux_all_off,new_retraining
NMC,G4,FUDS,0,0.0,0.6901964684109383,0.8585762052013517,aux_all_off,new_retraining
NMC,G4,FUDS,0,25.0,0.4139473437615238,0.5438103616322372,aux_all_off,new_retraining
NMC,G4,FUDS,0,45.0,0.4160278498575541,0.5449766864636878,aux_all_off,new_retraining
NMC,G4,FUDS,1,0.0,0.603917667549277,0.8201089461688874,aux_all_off,new_retraining
NMC,G4,FUDS,1,25.0,0.3940751746244256,0.5140092694161834,aux_all_off,new_retraining
NMC,G4,FUDS,1,45.0,0.4042192908718125,0.5299088024992517,aux_all_off,new_retraining
NMC,G4,FUDS,2,0.0,0.4933696524848551,0.6437007079299604,aux_all_off,new_retraining
NMC,G4,FUDS,2,25.0,0.2840429093757207,0.3679035763807169,aux_all_off,new_retraining
NMC,G4,FUDS,2,45.0,0.5263533876011633,0.6735351244397231,aux_all_off,new_retraining
NMC,G4,US06,0,0.0,0.5218221263466944,0.6675203620916202,aux_all_off,new_retraining
NMC,G4,US06,0,25.0,0.3406066883766419,0.5599606307794684,aux_all_off,new_retraining
NMC,G4,US06,0,45.0,0.2332087552211886,0.2912427530159301,aux_all_off,new_retraining
NMC,G4,US06,1,0.0,0.6461508160593855,0.7819137566172119,aux_all_off,new_retraining
NMC,G4,US06,1,25.0,0.4448939217481414,0.6829513881787069,aux_all_off,new_retraining
NMC,G4,US06,1,45.0,0.3484502045526227,0.472334158264185,aux_all_off,new_retraining
NMC,G4,US06,2,0.0,0.6175847772852836,0.7473925357125327,aux_all_off,new_retraining
NMC,G4,US06,2,25.0,0.4395955235295838,0.730093354032184,aux_all_off,new_retraining
NMC,G4,US06,2,45.0,0.3092700944389128,0.4122381871194011,aux_all_off,new_retraining
NMC,T6,DST,0,0.0,0.3058765930172561,0.4368950441247404,aux_all_off,new_retraining
NMC,T6,DST,0,25.0,0.3554115839361738,0.4637263663680174,aux_all_off,new_retraining
NMC,T6,DST,0,45.0,0.1905939219952265,0.2582005202710117,aux_all_off,new_retraining
NMC,T6,DST,1,0.0,0.3605081351353262,0.5029346548495394,aux_all_off,new_retraining
NMC,T6,DST,1,25.0,0.2730093510187894,0.3348406908751162,aux_all_off,new_retraining
NMC,T6,DST,1,45.0,0.2150020160869935,0.3009199393886954,aux_all_off,new_retraining
NMC,T6,DST,2,0.0,0.4219383296898131,0.5656113197231104,aux_all_off,new_retraining
NMC,T6,DST,2,25.0,0.2186334791663375,0.2778948530384677,aux_all_off,new_retraining
NMC,T6,DST,2,45.0,0.3097168078479741,0.3518243284762506,aux_all_off,new_retraining
NMC,T6,FUDS,0,0.0,0.5809854834093073,0.706050177582301,aux_all_off,new_retraining
NMC,T6,FUDS,0,25.0,0.3513900069755175,0.4367469219098616,aux_all_off,new_retraining
NMC,T6,FUDS,0,45.0,0.3493421876987583,0.4364169776840865,aux_all_off,new_retraining
NMC,T6,FUDS,1,0.0,0.5118555597055277,0.6815428339470775,aux_all_off,new_retraining
NMC,T6,FUDS,1,25.0,0.25959212009451,0.3329025177302108,aux_all_off,new_retraining
NMC,T6,FUDS,1,45.0,0.2781314657092187,0.390741317026997,aux_all_off,new_retraining
NMC,T6,FUDS,2,0.0,0.4923643742962441,0.667002368349094,aux_all_off,new_retraining
NMC,T6,FUDS,2,25.0,0.2197446846221437,0.2909536121151782,aux_all_off,new_retraining
NMC,T6,FUDS,2,45.0,0.236969685280602,0.3180545219000265,aux_all_off,new_retraining
NMC,T6,US06,0,0.0,0.5295840980871906,0.6772370229817168,aux_all_off,new_retraining
NMC,T6,US06,0,25.0,0.3027894604341767,0.4792805410036185,aux_all_off,new_retraining
NMC,T6,US06,0,45.0,0.179625639565595,0.2205170455213816,aux_all_off,new_retraining
NMC,T6,US06,1,0.0,0.5526330606765286,0.7122670563721621,aux_all_off,new_retraining
NMC,T6,US06,1,25.0,0.2481808791143988,0.4513110546087649,aux_all_off,new_retraining
NMC,T6,US06,1,45.0,0.1668288518494596,0.2152973003225534,aux_all_off,new_retraining
NMC,T6,US06,2,0.0,0.5809612268103934,0.7421799334935365,aux_all_off,new_retraining
NMC,T6,US06,2,25.0,0.3230944120270571,0.4899549518838191,aux_all_off,new_retraining
NMC,T6,US06,2,45.0,0.1627145354847892,0.199155588815445,aux_all_off,new_retraining
NMC,G4,DST,0,0.0,0.4018895760395528,0.5120182548910516,aux_on_locked_reference,locked_existing_result
NMC,G4,DST,0,25.0,0.296269597945861,0.3537293909056105,aux_on_locked_reference,locked_existing_result
NMC,G4,DST,0,45.0,0.2492250171781698,0.3331575819000735,aux_on_locked_reference,locked_existing_result
NMC,G4,DST,1,0.0,0.3064426396762955,0.391652246364687,aux_on_locked_reference,locked_existing_result
NMC,G4,DST,1,25.0,0.3685146716792972,0.4160295445211145,aux_on_locked_reference,locked_existing_result
NMC,G4,DST,1,45.0,0.2008947167381717,0.3203338208362745,aux_on_locked_reference,locked_existing_result
NMC,G4,DST,2,0.0,0.3565476901120187,0.466754319685354,aux_on_locked_reference,locked_existing_result
NMC,G4,DST,2,25.0,0.2911278753175998,0.3420751564188646,aux_on_locked_reference,locked_existing_result
NMC,G4,DST,2,45.0,0.2229057889893445,0.2955494227364674,aux_on_locked_reference,locked_existing_result
NMC,G4,FUDS,0,0.0,0.4283444731841302,0.5416203188645449,aux_on_locked_reference,locked_existing_result
NMC,G4,FUDS,0,25.0,0.2689474736349874,0.3412837577385045,aux_on_locked_reference,locked_existing_result
NMC,G4,FUDS,0,45.0,0.2752193898397622,0.3671525692373779,aux_on_locked_reference,locked_existing_result
NMC,G4,FUDS,1,0.0,0.4269276180729458,0.5594846690028706,aux_on_locked_reference,locked_existing_result
NMC,G4,FUDS,1,25.0,0.2836587786793244,0.36763375783943,aux_on_locked_reference,locked_existing_result
NMC,G4,FUDS,1,45.0,0.2436060582952012,0.3116369335950756,aux_on_locked_reference,locked_existing_result
NMC,G4,FUDS,2,0.0,0.4480907452429863,0.5758140799548487,aux_on_locked_reference,locked_existing_result
NMC,G4,FUDS,2,25.0,0.2806025031553623,0.3575653694339442,aux_on_locked_reference,locked_existing_result
NMC,G4,FUDS,2,45.0,0.2748464914021883,0.3546404615413782,aux_on_locked_reference,locked_existing_result
NMC,G4,US06,0,0.0,0.4484943452372248,0.6045973435217311,aux_on_locked_reference,locked_existing_result
NMC,G4,US06,0,25.0,0.423780224103715,0.6398675423770175,aux_on_locked_reference,locked_existing_result
NMC,G4,US06,0,45.0,0.1674341236769355,0.2582507773091302,aux_on_locked_reference,locked_existing_result
NMC,G4,US06,1,0.0,0.4529338568957679,0.579295051249801,aux_on_locked_reference,locked_existing_result
NMC,G4,US06,1,25.0,0.3554677976712874,0.5991480653506939,aux_on_locked_reference,locked_existing_result
NMC,G4,US06,1,45.0,0.2215137650023752,0.3355819657597492,aux_on_locked_reference,locked_existing_result
NMC,G4,US06,2,0.0,0.4813375496275412,0.6157557948744947,aux_on_locked_reference,locked_existing_result
NMC,G4,US06,2,25.0,0.3961888477367423,0.5999623946876251,aux_on_locked_reference,locked_existing_result
NMC,G4,US06,2,45.0,0.1622050755795213,0.2202747445884824,aux_on_locked_reference,locked_existing_result
NMC,T6,DST,0,0.0,0.3895287927280224,0.4763518514971939,aux_on_locked_reference,locked_existing_result
