analysis_stage,condition,tier,architecture,head,feature,holdout,seed,temperature_C,MAE_pct,batch_size,source_file,variant,temperature_clamped,clamped_sample_fraction,network_weight_source,measurement_asset_source
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,0,0.0,48.17977052747922,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/0C/LFP_0C_FUDS.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,0,10.0,46.852530399701834,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/10C/LFP_10C_FUDS.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,0,20.0,46.247631439864705,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/20C/LFP_20C_FUDS.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,0,25.0,45.61076815860255,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/25C/LFP_25C_FUDS.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,0,30.0,45.52718971011378,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/30C/LFP_30C_FUDS.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,0,40.0,45.117879546379044,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/40C/LFP_40C_FUDS.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,0,50.0,45.05420109568167,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/50C/LFP_50C_FUDS.csv,strict,True,1.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,1,-10.0,57.24573598025123,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/-10C/LFP_-10C_FUDS.csv,strict,True,1.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,1,0.0,48.48798716820896,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/0C/LFP_0C_FUDS.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,1,10.0,47.25782932203427,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/10C/LFP_10C_FUDS.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,1,20.0,46.78676760268203,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/20C/LFP_20C_FUDS.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,1,25.0,46.263172493796105,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/25C/LFP_25C_FUDS.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,1,30.0,46.316145958788994,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/30C/LFP_30C_FUDS.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,1,40.0,46.186283511300665,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/40C/LFP_40C_FUDS.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,1,50.0,46.31822905513918,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/50C/LFP_50C_FUDS.csv,strict,True,1.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,2,-10.0,57.08514053925968,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/-10C/LFP_-10C_FUDS.csv,strict,True,1.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/2
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,2,0.0,48.301048718693195,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/0C/LFP_0C_FUDS.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/2
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,2,10.0,46.98966603376982,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/10C/LFP_10C_FUDS.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/2
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,2,20.0,46.48220805058685,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/20C/LFP_20C_FUDS.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/2
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,2,25.0,45.906866981230415,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/25C/LFP_25C_FUDS.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/2
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,2,30.0,45.878775763884924,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/30C/LFP_30C_FUDS.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/2
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,2,40.0,45.61711440567842,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/40C/LFP_40C_FUDS.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/2
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,2,50.0,45.71810659800054,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/50C/LFP_50C_FUDS.csv,strict,True,1.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/2
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,US06,0,-10.0,58.177629331750836,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/-10C/LFP_-10C_US06.csv,strict,True,1.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,US06,0,0.0,49.612917581923405,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/0C/LFP_0C_US06.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,US06,0,10.0,45.3519050534873,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/10C/LFP_10C_US06.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,US06,0,20.0,45.561208876993774,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/20C/LFP_20C_US06.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,US06,0,25.0,45.019065727841415,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/25C/LFP_25C_US06.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,US06,0,30.0,45.145474241057336,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/30C/LFP_30C_US06.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,US06,0,40.0,44.650811898234224,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/40C/LFP_40C_US06.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,US06,0,50.0,44.665178734132105,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/50C/LFP_50C_US06.csv,strict,True,1.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,US06,1,-10.0,58.74114573089598,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/-10C/LFP_-10C_US06.csv,strict,True,1.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,US06,1,0.0,50.21959539731681,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/0C/LFP_0C_US06.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,US06,1,10.0,46.012350351825084,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/10C/LFP_10C_US06.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,US06,1,20.0,46.2741373945817,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/20C/LFP_20C_US06.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,US06,1,25.0,45.740996278597414,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/25C/LFP_25C_US06.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,US06,1,30.0,45.88085513048108,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/30C/LFP_30C_US06.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,US06,1,40.0,45.36860608424202,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/40C/LFP_40C_US06.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,US06,1,50.0,45.31838504209174,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/50C/LFP_50C_US06.csv,strict,True,1.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,US06,2,-10.0,57.98817574161394,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/-10C/LFP_-10C_US06.csv,strict,True,1.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/2
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,US06,2,0.0,49.4098468785482,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/0C/LFP_0C_US06.csv,strict,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/2
