chemistry,holdout,temperature_C,seed,record,reset_index,reset_soc_true,reset_band,elapsed_s,abs_err_pct
LFP,DST,20.0,0,LFP_20C_DST.csv,489,94.108146,gt65,300,12.125122675933838
LFP,DST,20.0,0,LFP_20C_DST.csv,489,94.108146,gt65,600,8.854712733001719
LFP,DST,20.0,0,LFP_20C_DST.csv,489,94.108146,gt65,900,6.786126507873533
LFP,DST,20.0,0,LFP_20C_DST.csv,489,94.108146,gt65,1200,5.248310981445314
LFP,DST,20.0,0,LFP_20C_DST.csv,489,94.108146,gt65,1800,3.8010660330810566
LFP,DST,20.0,0,LFP_20C_DST.csv,489,94.108146,gt65,2400,3.62880149513245
LFP,DST,20.0,0,LFP_20C_DST.csv,937,88.486177,gt65,0,
LFP,DST,20.0,0,LFP_20C_DST.csv,937,88.486177,gt65,30,
LFP,DST,20.0,0,LFP_20C_DST.csv,937,88.486177,gt65,60,10.997242849273675
LFP,DST,20.0,0,LFP_20C_DST.csv,937,88.486177,gt65,120,9.914070017135629
LFP,DST,20.0,0,LFP_20C_DST.csv,937,88.486177,gt65,300,8.579687171783448
LFP,DST,20.0,0,LFP_20C_DST.csv,937,88.486177,gt65,600,6.1636207991485605
LFP,DST,20.0,0,LFP_20C_DST.csv,937,88.486177,gt65,900,4.42316308181762
LFP,DST,20.0,0,LFP_20C_DST.csv,937,88.486177,gt65,1200,3.8407215153503387
LFP,DST,20.0,0,LFP_20C_DST.csv,937,88.486177,gt65,1800,4.289936894470216
LFP,DST,20.0,0,LFP_20C_DST.csv,937,88.486177,gt65,2400,3.2775331965637235
LFP,DST,20.0,0,LFP_20C_DST.csv,2094,71.41937,gt65,0,
LFP,DST,20.0,0,LFP_20C_DST.csv,2094,71.41937,gt65,30,
LFP,DST,20.0,0,LFP_20C_DST.csv,2094,71.41937,gt65,60,30.349111090927124
LFP,DST,20.0,0,LFP_20C_DST.csv,2094,71.41937,gt65,120,29.95534571868896
LFP,DST,20.0,0,LFP_20C_DST.csv,2094,71.41937,gt65,300,27.321180780281068
LFP,DST,20.0,0,LFP_20C_DST.csv,2094,71.41937,gt65,600,21.73912752033233
LFP,DST,20.0,0,LFP_20C_DST.csv,2094,71.41937,gt65,900,16.33238838433838
LFP,DST,20.0,0,LFP_20C_DST.csv,2094,71.41937,gt65,1200,12.080851431755072
LFP,DST,20.0,0,LFP_20C_DST.csv,2094,71.41937,gt65,1800,6.397086819679259
LFP,DST,20.0,0,LFP_20C_DST.csv,2094,71.41937,gt65,2400,3.0329252255477854
LFP,DST,20.0,0,LFP_20C_DST.csv,3250,57.108843,35to65,0,
LFP,DST,20.0,0,LFP_20C_DST.csv,3250,57.108843,35to65,30,
LFP,DST,20.0,0,LFP_20C_DST.csv,3250,57.108843,35to65,60,2.9910986217498774
LFP,DST,20.0,0,LFP_20C_DST.csv,3250,57.108843,35to65,120,2.8541928108978283
LFP,DST,20.0,0,LFP_20C_DST.csv,3250,57.108843,35to65,300,2.9317710309524543
LFP,DST,20.0,0,LFP_20C_DST.csv,3250,57.108843,35to65,600,0.8182244205474873
LFP,DST,20.0,0,LFP_20C_DST.csv,3250,57.108843,35to65,900,0.8336826181793242
LFP,DST,20.0,0,LFP_20C_DST.csv,3250,57.108843,35to65,1200,0.4280085700302152
LFP,DST,20.0,0,LFP_20C_DST.csv,3250,57.108843,35to65,1800,0.5625881331634517
LFP,DST,20.0,0,LFP_20C_DST.csv,3250,57.108843,35to65,2400,0.7628797167434698
LFP,DST,20.0,0,LFP_20C_DST.csv,3762,50.791160000000005,35to65,0,
LFP,DST,20.0,0,LFP_20C_DST.csv,3762,50.791160000000005,35to65,30,
LFP,DST,20.0,0,LFP_20C_DST.csv,3762,50.791160000000005,35to65,60,9.81234113502503
LFP,DST,20.0,0,LFP_20C_DST.csv,3762,50.791160000000005,35to65,120,8.610083511886593
LFP,DST,20.0,0,LFP_20C_DST.csv,3762,50.791160000000005,35to65,300,6.896618356239323
LFP,DST,20.0,0,LFP_20C_DST.csv,3762,50.791160000000005,35to65,600,4.0202557860183745
LFP,DST,20.0,0,LFP_20C_DST.csv,3762,50.791160000000005,35to65,900,2.4193110367126422
LFP,DST,20.0,0,LFP_20C_DST.csv,3762,50.791160000000005,35to65,1200,1.2159644749755856
LFP,DST,20.0,0,LFP_20C_DST.csv,3762,50.791160000000005,35to65,1800,0.16505888851165906
LFP,DST,20.0,0,LFP_20C_DST.csv,3762,50.791160000000005,35to65,2400,0.584430493274688
LFP,DST,20.0,0,LFP_20C_DST.csv,4732,37.4697,35to65,0,
LFP,DST,20.0,0,LFP_20C_DST.csv,4732,37.4697,35to65,30,
LFP,DST,20.0,0,LFP_20C_DST.csv,4732,37.4697,35to65,60,8.431798557632447
LFP,DST,20.0,0,LFP_20C_DST.csv,4732,37.4697,35to65,120,8.172178472068786
LFP,DST,20.0,0,LFP_20C_DST.csv,4732,37.4697,35to65,300,4.927526756401065
LFP,DST,20.0,0,LFP_20C_DST.csv,4732,37.4697,35to65,600,3.374936267051698
LFP,DST,20.0,0,LFP_20C_DST.csv,4732,37.4697,35to65,900,1.6216616499595666
LFP,DST,20.0,0,LFP_20C_DST.csv,4732,37.4697,35to65,1200,0.947417715961457
LFP,DST,20.0,0,LFP_20C_DST.csv,4732,37.4697,35to65,1800,0.04366976018905433
LFP,DST,20.0,0,LFP_20C_DST.csv,4732,37.4697,35to65,2400,0.6399497682069777
LFP,DST,20.0,0,LFP_20C_DST.csv,5419,28.481823000000002,le35,0,
LFP,DST,20.0,0,LFP_20C_DST.csv,5419,28.481823000000002,le35,30,
LFP,DST,20.0,0,LFP_20C_DST.csv,5419,28.481823000000002,le35,60,2.27157417575836
LFP,DST,20.0,0,LFP_20C_DST.csv,5419,28.481823000000002,le35,120,2.383445127185823
LFP,DST,20.0,0,LFP_20C_DST.csv,5419,28.481823000000002,le35,300,1.2842286734123256
LFP,DST,20.0,0,LFP_20C_DST.csv,5419,28.481823000000002,le35,600,0.8146123893661503
LFP,DST,20.0,0,LFP_20C_DST.csv,5419,28.481823000000002,le35,900,0.4165275420455927
LFP,DST,20.0,0,LFP_20C_DST.csv,5419,28.481823000000002,le35,1200,0.20661961880493251
LFP,DST,20.0,0,LFP_20C_DST.csv,5419,28.481823000000002,le35,1800,0.8637159763208393
LFP,DST,20.0,0,LFP_20C_DST.csv,5419,28.481823000000002,le35,2400,
LFP,DST,20.0,0,LFP_20C_DST.csv,6594,13.109905999999999,le35,0,
LFP,DST,20.0,0,LFP_20C_DST.csv,6594,13.109905999999999,le35,30,
LFP,DST,20.0,0,LFP_20C_DST.csv,6594,13.109905999999999,le35,60,4.6680076050796515
LFP,DST,20.0,0,LFP_20C_DST.csv,6594,13.109905999999999,le35,120,4.1984124932823175
LFP,DST,20.0,0,LFP_20C_DST.csv,6594,13.109905999999999,le35,300,2.2093050052665717
LFP,DST,20.0,0,LFP_20C_DST.csv,6594,13.109905999999999,le35,600,0.9648471698331837
LFP,DST,20.0,0,LFP_20C_DST.csv,6594,13.109905999999999,le35,900,
LFP,DST,20.0,0,LFP_20C_DST.csv,6594,13.109905999999999,le35,1200,
LFP,DST,20.0,0,LFP_20C_DST.csv,6594,13.109905999999999,le35,1800,
LFP,DST,20.0,0,LFP_20C_DST.csv,6594,13.109905999999999,le35,2400,
LFP,DST,20.0,0,LFP_20C_DST.csv,7068,7.341480000000001,le35,0,
LFP,DST,20.0,0,LFP_20C_DST.csv,7068,7.341480000000001,le35,30,
LFP,DST,20.0,0,LFP_20C_DST.csv,7068,7.341480000000001,le35,60,0.09320077977790842
LFP,DST,20.0,0,LFP_20C_DST.csv,7068,7.341480000000001,le35,120,0.7472794274480821
LFP,DST,20.0,0,LFP_20C_DST.csv,7068,7.341480000000001,le35,300,
LFP,DST,20.0,0,LFP_20C_DST.csv,7068,7.341480000000001,le35,600,
LFP,DST,20.0,0,LFP_20C_DST.csv,7068,7.341480000000001,le35,900,
LFP,DST,20.0,0,LFP_20C_DST.csv,7068,7.341480000000001,le35,1200,
LFP,DST,20.0,0,LFP_20C_DST.csv,7068,7.341480000000001,le35,1800,
LFP,DST,20.0,0,LFP_20C_DST.csv,7068,7.341480000000001,le35,2400,
LFP,DST,20.0,1,LFP_20C_DST.csv,489,94.108146,gt65,0,
LFP,DST,20.0,1,LFP_20C_DST.csv,489,94.108146,gt65,30,
LFP,DST,20.0,1,LFP_20C_DST.csv,489,94.108146,gt65,60,13.255310335571295
LFP,DST,20.0,1,LFP_20C_DST.csv,489,94.108146,gt65,120,13.954214854888917
LFP,DST,20.0,1,LFP_20C_DST.csv,489,94.108146,gt65,300,10.98000420097351
LFP,DST,20.0,1,LFP_20C_DST.csv,489,94.108146,gt65,600,8.295519837112437
LFP,DST,20.0,1,LFP_20C_DST.csv,489,94.108146,gt65,900,6.08001412307739
LFP,DST,20.0,1,LFP_20C_DST.csv,489,94.108146,gt65,1200,4.9632160050201435
LFP,DST,20.0,1,LFP_20C_DST.csv,489,94.108146,gt65,1800,3.3943537394561787
LFP,DST,20.0,1,LFP_20C_DST.csv,489,94.108146,gt65,2400,2.91127482086182
LFP,DST,20.0,1,LFP_20C_DST.csv,937,88.486177,gt65,0,
LFP,DST,20.0,1,LFP_20C_DST.csv,937,88.486177,gt65,30,
LFP,DST,20.0,1,LFP_20C_DST.csv,937,88.486177,gt65,60,10.32722703735351
LFP,DST,20.0,1,LFP_20C_DST.csv,937,88.486177,gt65,120,8.773392088211068
LFP,DST,20.0,1,LFP_20C_DST.csv,937,88.486177,gt65,300,7.590023570861817
LFP,DST,20.0,1,LFP_20C_DST.csv,937,88.486177,gt65,600,4.9888490134124766
LFP,DST,20.0,1,LFP_20C_DST.csv,937,88.486177,gt65,900,3.333053733520501
LFP,DST,20.0,1,LFP_20C_DST.csv,937,88.486177,gt65,1200,3.117854264907834
LFP,DST,20.0,1,LFP_20C_DST.csv,937,88.486177,gt65,1800,3.6766468229827893
LFP,DST,20.0,1,LFP_20C_DST.csv,937,88.486177,gt65,2400,2.7909745207977323
LFP,DST,20.0,1,LFP_20C_DST.csv,2094,71.41937,gt65,0,
LFP,DST,20.0,1,LFP_20C_DST.csv,2094,71.41937,gt65,30,
LFP,DST,20.0,1,LFP_20C_DST.csv,2094,71.41937,gt65,60,28.75677896621704
LFP,DST,20.0,1,LFP_20C_DST.csv,2094,71.41937,gt65,120,26.216742722816463
LFP,DST,20.0,1,LFP_20C_DST.csv,2094,71.41937,gt65,300,24.957242687095643
LFP,DST,20.0,1,LFP_20C_DST.csv,2094,71.41937,gt65,600,19.636794213066096
LFP,DST,20.0,1,LFP_20C_DST.csv,2094,71.41937,gt65,900,14.66184006452179
LFP,DST,20.0,1,LFP_20C_DST.csv,2094,71.41937,gt65,1200,10.62422418203736
LFP,DST,20.0,1,LFP_20C_DST.csv,2094,71.41937,gt65,1800,5.441680988342284
LFP,DST,20.0,1,LFP_20C_DST.csv,2094,71.41937,gt65,2400,2.0416075957336375
LFP,DST,20.0,1,LFP_20C_DST.csv,3250,57.108843,35to65,0,
LFP,DST,20.0,1,LFP_20C_DST.csv,3250,57.108843,35to65,30,
LFP,DST,20.0,1,LFP_20C_DST.csv,3250,57.108843,35to65,60,2.2373919281005854
LFP,DST,20.0,1,LFP_20C_DST.csv,3250,57.108843,35to65,120,2.045196848754884
LFP,DST,20.0,1,LFP_20C_DST.csv,3250,57.108843,35to65,300,1.4130118995208747
LFP,DST,20.0,1,LFP_20C_DST.csv,3250,57.108843,35to65,600,0.6157712841033955
LFP,DST,20.0,1,LFP_20C_DST.csv,3250,57.108843,35to65,900,0.009070239105227529
LFP,DST,20.0,1,LFP_20C_DST.csv,3250,57.108843,35to65,1200,0.41607962672424037
LFP,DST,20.0,1,LFP_20C_DST.csv,3250,57.108843,35to65,1800,0.6377585309219356
LFP,DST,20.0,1,LFP_20C_DST.csv,3250,57.108843,35to65,2400,0.7405428761138921
LFP,DST,20.0,1,LFP_20C_DST.csv,3762,50.791160000000005,35to65,0,
LFP,DST,20.0,1,LFP_20C_DST.csv,3762,50.791160000000005,35to65,30,
LFP,DST,20.0,1,LFP_20C_DST.csv,3762,50.791160000000005,35to65,60,8.412633340835576
LFP,DST,20.0,1,LFP_20C_DST.csv,3762,50.791160000000005,35to65,120,7.610138109741207
LFP,DST,20.0,1,LFP_20C_DST.csv,3762,50.791160000000005,35to65,300,5.5727395911331215
LFP,DST,20.0,1,LFP_20C_DST.csv,3762,50.791160000000005,35to65,600,2.954950910644534
LFP,DST,20.0,1,LFP_20C_DST.csv,3762,50.791160000000005,35to65,900,2.063668002731319
LFP,DST,20.0,1,LFP_20C_DST.csv,3762,50.791160000000005,35to65,1200,0.18433324366760218
LFP,DST,20.0,1,LFP_20C_DST.csv,3762,50.791160000000005,35to65,1800,0.3406690731811537
LFP,DST,20.0,1,LFP_20C_DST.csv,3762,50.791160000000005,35to65,2400,0.4708508624229424
LFP,DST,20.0,1,LFP_20C_DST.csv,4732,37.4697,35to65,0,
LFP,DST,20.0,1,LFP_20C_DST.csv,4732,37.4697,35to65,30,
LFP,DST,20.0,1,LFP_20C_DST.csv,4732,37.4697,35to65,60,6.937039236419679
LFP,DST,20.0,1,LFP_20C_DST.csv,4732,37.4697,35to65,120,6.243121827629089
LFP,DST,20.0,1,LFP_20C_DST.csv,4732,37.4697,35to65,300,4.760800644035342
LFP,DST,20.0,1,LFP_20C_DST.csv,4732,37.4697,35to65,600,2.814509555015565
LFP,DST,20.0,1,LFP_20C_DST.csv,4732,37.4697,35to65,900,1.7108331787757898
LFP,DST,20.0,1,LFP_20C_DST.csv,4732,37.4697,35to65,1200,0.9437401093788154
LFP,DST,20.0,1,LFP_20C_DST.csv,4732,37.4697,35to65,1800,0.2025593518829325
LFP,DST,20.0,1,LFP_20C_DST.csv,4732,37.4697,35to65,2400,0.35558196844806655
LFP,DST,20.0,1,LFP_20C_DST.csv,5419,28.481823000000002,le35,0,
LFP,DST,20.0,1,LFP_20C_DST.csv,5419,28.481823000000002,le35,30,
LFP,DST,20.0,1,LFP_20C_DST.csv,5419,28.481823000000002,le35,60,1.81572381298065
LFP,DST,20.0,1,LFP_20C_DST.csv,5419,28.481823000000002,le35,120,1.8890231086578382
LFP,DST,20.0,1,LFP_20C_DST.csv,5419,28.481823000000002,le35,300,0.888988783790591
LFP,DST,20.0,1,LFP_20C_DST.csv,5419,28.481823000000002,le35,600,0.03465843125152546
LFP,DST,20.0,1,LFP_20C_DST.csv,5419,28.481823000000002,le35,900,0.2879841651229853
LFP,DST,20.0,1,LFP_20C_DST.csv,5419,28.481823000000002,le35,1200,0.08295935240554897
LFP,DST,20.0,1,LFP_20C_DST.csv,5419,28.481823000000002,le35,1800,0.7370218335023884
LFP,DST,20.0,1,LFP_20C_DST.csv,5419,28.481823000000002,le35,2400,
LFP,DST,20.0,1,LFP_20C_DST.csv,6594,13.109905999999999,le35,0,
LFP,DST,20.0,1,LFP_20C_DST.csv,6594,13.109905999999999,le35,30,
LFP,DST,20.0,1,LFP_20C_DST.csv,6594,13.109905999999999,le35,60,3.9371652531661994
LFP,DST,20.0,1,LFP_20C_DST.csv,6594,13.109905999999999,le35,120,3.579340026193618
LFP,DST,20.0,1,LFP_20C_DST.csv,6594,13.109905999999999,le35,300,2.008307712271119
LFP,DST,20.0,1,LFP_20C_DST.csv,6594,13.109905999999999,le35,600,1.0636295750904088
LFP,DST,20.0,1,LFP_20C_DST.csv,6594,13.109905999999999,le35,900,
LFP,DST,20.0,1,LFP_20C_DST.csv,6594,13.109905999999999,le35,1200,
LFP,DST,20.0,1,LFP_20C_DST.csv,6594,13.109905999999999,le35,1800,
LFP,DST,20.0,1,LFP_20C_DST.csv,6594,13.109905999999999,le35,2400,
LFP,DST,20.0,1,LFP_20C_DST.csv,7068,7.341480000000001,le35,0,
LFP,DST,20.0,1,LFP_20C_DST.csv,7068,7.341480000000001,le35,30,
LFP,DST,20.0,1,LFP_20C_DST.csv,7068,7.341480000000001,le35,60,0.4801228412212373
LFP,DST,20.0,1,LFP_20C_DST.csv,7068,7.341480000000001,le35,120,1.4279022584350587
LFP,DST,20.0,1,LFP_20C_DST.csv,7068,7.341480000000001,le35,300,
LFP,DST,20.0,1,LFP_20C_DST.csv,7068,7.341480000000001,le35,600,
LFP,DST,20.0,1,LFP_20C_DST.csv,7068,7.341480000000001,le35,900,
LFP,DST,20.0,1,LFP_20C_DST.csv,7068,7.341480000000001,le35,1200,
LFP,DST,20.0,1,LFP_20C_DST.csv,7068,7.341480000000001,le35,1800,
LFP,DST,20.0,1,LFP_20C_DST.csv,7068,7.341480000000001,le35,2400,
LFP,DST,20.0,2,LFP_20C_DST.csv,489,94.108146,gt65,0,
LFP,DST,20.0,2,LFP_20C_DST.csv,489,94.108146,gt65,30,
LFP,DST,20.0,2,LFP_20C_DST.csv,489,94.108146,gt65,60,13.161701240951544
LFP,DST,20.0,2,LFP_20C_DST.csv,489,94.108146,gt65,120,13.371269508056642
LFP,DST,20.0,2,LFP_20C_DST.csv,489,94.108146,gt65,300,11.026513705291748
LFP,DST,20.0,2,LFP_20C_DST.csv,489,94.108146,gt65,600,8.711679466934214
LFP,DST,20.0,2,LFP_20C_DST.csv,489,94.108146,gt65,900,6.034720553512571
LFP,DST,20.0,2,LFP_20C_DST.csv,489,94.108146,gt65,1200,4.860016523056032
LFP,DST,20.0,2,LFP_20C_DST.csv,489,94.108146,gt65,1800,3.8359049479522724
LFP,DST,20.0,2,LFP_20C_DST.csv,489,94.108146,gt65,2400,3.6524168553924596
LFP,DST,20.0,2,LFP_20C_DST.csv,937,88.486177,gt65,0,
LFP,DST,20.0,2,LFP_20C_DST.csv,937,88.486177,gt65,30,
LFP,DST,20.0,2,LFP_20C_DST.csv,937,88.486177,gt65,60,10.1285468749237
LFP,DST,20.0,2,LFP_20C_DST.csv,937,88.486177,gt65,120,9.33394397000123
LFP,DST,20.0,2,LFP_20C_DST.csv,937,88.486177,gt65,300,7.5820365484619145
LFP,DST,20.0,2,LFP_20C_DST.csv,937,88.486177,gt65,600,5.214226096237184
LFP,DST,20.0,2,LFP_20C_DST.csv,937,88.486177,gt65,900,4.032347346954339
LFP,DST,20.0,2,LFP_20C_DST.csv,937,88.486177,gt65,1200,3.7921139275360076
LFP,DST,20.0,2,LFP_20C_DST.csv,937,88.486177,gt65,1800,4.269564026885988
LFP,DST,20.0,2,LFP_20C_DST.csv,937,88.486177,gt65,2400,3.4694303504180937
LFP,DST,20.0,2,LFP_20C_DST.csv,2094,71.41937,gt65,0,
LFP,DST,20.0,2,LFP_20C_DST.csv,2094,71.41937,gt65,30,
LFP,DST,20.0,2,LFP_20C_DST.csv,2094,71.41937,gt65,60,29.802646766929627
LFP,DST,20.0,2,LFP_20C_DST.csv,2094,71.41937,gt65,120,27.81388494235992
LFP,DST,20.0,2,LFP_20C_DST.csv,2094,71.41937,gt65,300,27.751496513237
LFP,DST,20.0,2,LFP_20C_DST.csv,2094,71.41937,gt65,600,22.594340924034114
LFP,DST,20.0,2,LFP_20C_DST.csv,2094,71.41937,gt65,900,16.64780722379303
LFP,DST,20.0,2,LFP_20C_DST.csv,2094,71.41937,gt65,1200,12.204739685920721
LFP,DST,20.0,2,LFP_20C_DST.csv,2094,71.41937,gt65,1800,6.300375303298949
LFP,DST,20.0,2,LFP_20C_DST.csv,2094,71.41937,gt65,2400,2.5009597313919016
LFP,DST,20.0,2,LFP_20C_DST.csv,3250,57.108843,35to65,0,
LFP,DST,20.0,2,LFP_20C_DST.csv,3250,57.108843,35to65,30,
LFP,DST,20.0,2,LFP_20C_DST.csv,3250,57.108843,35to65,60,4.4275049957275385
LFP,DST,20.0,2,LFP_20C_DST.csv,3250,57.108843,35to65,120,3.9829378899383556
LFP,DST,20.0,2,LFP_20C_DST.csv,3250,57.108843,35to65,300,3.0271205811996467
LFP,DST,20.0,2,LFP_20C_DST.csv,3250,57.108843,35to65,600,1.086847653388979
LFP,DST,20.0,2,LFP_20C_DST.csv,3250,57.108843,35to65,900,0.5758329248809844
LFP,DST,20.0,2,LFP_20C_DST.csv,3250,57.108843,35to65,1200,0.29917611058044713
LFP,DST,20.0,2,LFP_20C_DST.csv,3250,57.108843,35to65,1800,0.0178285020065303
LFP,DST,20.0,2,LFP_20C_DST.csv,3250,57.108843,35to65,2400,0.39981888471984917
LFP,DST,20.0,2,LFP_20C_DST.csv,3762,50.791160000000005,35to65,0,
LFP,DST,20.0,2,LFP_20C_DST.csv,3762,50.791160000000005,35to65,30,
LFP,DST,20.0,2,LFP_20C_DST.csv,3762,50.791160000000005,35to65,60,9.910960000038152
LFP,DST,20.0,2,LFP_20C_DST.csv,3762,50.791160000000005,35to65,120,8.047546795425411
LFP,DST,20.0,2,LFP_20C_DST.csv,3762,50.791160000000005,35to65,300,6.781548609268192
LFP,DST,20.0,2,LFP_20C_DST.csv,3762,50.791160000000005,35to65,600,4.139038902359012
LFP,DST,20.0,2,LFP_20C_DST.csv,3762,50.791160000000005,35to65,900,2.31558107341003
LFP,DST,20.0,2,LFP_20C_DST.csv,3762,50.791160000000005,35to65,1200,0.08715085059356653
LFP,DST,20.0,2,LFP_20C_DST.csv,3762,50.791160000000005,35to65,1800,0.4452811852264418
LFP,DST,20.0,2,LFP_20C_DST.csv,3762,50.791160000000005,35to65,2400,0.3404627217445366
LFP,DST,20.0,2,LFP_20C_DST.csv,4732,37.4697,35to65,0,
LFP,DST,20.0,2,LFP_20C_DST.csv,4732,37.4697,35to65,30,
LFP,DST,20.0,2,LFP_20C_DST.csv,4732,37.4697,35to65,60,8.100188116424562
LFP,DST,20.0,2,LFP_20C_DST.csv,4732,37.4697,35to65,120,7.7079357753067015
LFP,DST,20.0,2,LFP_20C_DST.csv,4732,37.4697,35to65,300,5.01858179199219
LFP,DST,20.0,2,LFP_20C_DST.csv,4732,37.4697,35to65,600,2.6886573278045667
LFP,DST,20.0,2,LFP_20C_DST.csv,4732,37.4697,35to65,900,1.5336792338066125
LFP,DST,20.0,2,LFP_20C_DST.csv,4732,37.4697,35to65,1200,0.7911388077087409
LFP,DST,20.0,2,LFP_20C_DST.csv,4732,37.4697,35to65,1800,0.1331318616485575
LFP,DST,20.0,2,LFP_20C_DST.csv,4732,37.4697,35to65,2400,0.7939104283069609
LFP,DST,20.0,2,LFP_20C_DST.csv,5419,28.481823000000002,le35,0,
LFP,DST,20.0,2,LFP_20C_DST.csv,5419,28.481823000000002,le35,30,
LFP,DST,20.0,2,LFP_20C_DST.csv,5419,28.481823000000002,le35,60,2.3080999020767194
LFP,DST,20.0,2,LFP_20C_DST.csv,5419,28.481823000000002,le35,120,2.1992086603012098
LFP,DST,20.0,2,LFP_20C_DST.csv,5419,28.481823000000002,le35,300,0.0257704762954738
LFP,DST,20.0,2,LFP_20C_DST.csv,5419,28.481823000000002,le35,600,0.041873932640076106
LFP,DST,20.0,2,LFP_20C_DST.csv,5419,28.481823000000002,le35,900,0.34503177063751167
LFP,DST,20.0,2,LFP_20C_DST.csv,5419,28.481823000000002,le35,1200,0.3844426259117135
LFP,DST,20.0,2,LFP_20C_DST.csv,5419,28.481823000000002,le35,1800,0.7821608035198215
LFP,DST,20.0,2,LFP_20C_DST.csv,5419,28.481823000000002,le35,2400,
LFP,DST,20.0,2,LFP_20C_DST.csv,6594,13.109905999999999,le35,0,
LFP,DST,20.0,2,LFP_20C_DST.csv,6594,13.109905999999999,le35,30,
LFP,DST,20.0,2,LFP_20C_DST.csv,6594,13.109905999999999,le35,60,3.9000300693550116
LFP,DST,20.0,2,LFP_20C_DST.csv,6594,13.109905999999999,le35,120,3.589643434101104
LFP,DST,20.0,2,LFP_20C_DST.csv,6594,13.109905999999999,le35,300,1.846733676388169
LFP,DST,20.0,2,LFP_20C_DST.csv,6594,13.109905999999999,le35,600,0.9441032633352284
LFP,DST,20.0,2,LFP_20C_DST.csv,6594,13.109905999999999,le35,900,
LFP,DST,20.0,2,LFP_20C_DST.csv,6594,13.109905999999999,le35,1200,
LFP,DST,20.0,2,LFP_20C_DST.csv,6594,13.109905999999999,le35,1800,
LFP,DST,20.0,2,LFP_20C_DST.csv,6594,13.109905999999999,le35,2400,
LFP,DST,20.0,2,LFP_20C_DST.csv,7068,7.341480000000001,le35,0,
LFP,DST,20.0,2,LFP_20C_DST.csv,7068,7.341480000000001,le35,30,
LFP,DST,20.0,2,LFP_20C_DST.csv,7068,7.341480000000001,le35,60,0.19679067216529855
LFP,DST,20.0,2,LFP_20C_DST.csv,7068,7.341480000000001,le35,120,0.9718931982906343
LFP,DST,20.0,2,LFP_20C_DST.csv,7068,7.341480000000001,le35,300,
LFP,DST,20.0,2,LFP_20C_DST.csv,7068,7.341480000000001,le35,600,
LFP,DST,20.0,2,LFP_20C_DST.csv,7068,7.341480000000001,le35,900,
LFP,DST,20.0,2,LFP_20C_DST.csv,7068,7.341480000000001,le35,1200,
LFP,DST,20.0,2,LFP_20C_DST.csv,7068,7.341480000000001,le35,1800,
LFP,DST,20.0,2,LFP_20C_DST.csv,7068,7.341480000000001,le35,2400,
LFP,DST,25.0,0,LFP_25C_DST.csv,810,89.7675,gt65,0,
LFP,DST,25.0,0,LFP_25C_DST.csv,810,89.7675,gt65,30,
LFP,DST,25.0,0,LFP_25C_DST.csv,810,89.7675,gt65,60,11.277613372650137
LFP,DST,25.0,0,LFP_25C_DST.csv,810,89.7675,gt65,120,10.653513745803835
LFP,DST,25.0,0,LFP_25C_DST.csv,810,89.7675,gt65,300,9.015578152389523
LFP,DST,25.0,0,LFP_25C_DST.csv,810,89.7675,gt65,600,5.840694686431874
LFP,DST,25.0,0,LFP_25C_DST.csv,810,89.7675,gt65,900,5.2674076700592
LFP,DST,25.0,0,LFP_25C_DST.csv,810,89.7675,gt65,1200,2.714657429580697
LFP,DST,25.0,0,LFP_25C_DST.csv,810,89.7675,gt65,1800,3.948783793533323
LFP,DST,25.0,0,LFP_25C_DST.csv,810,89.7675,gt65,2400,3.14526208847046
LFP,DST,25.0,0,LFP_25C_DST.csv,1260,83.78219999999999,gt65,0,
LFP,DST,25.0,0,LFP_25C_DST.csv,1260,83.78219999999999,gt65,30,
LFP,DST,25.0,0,LFP_25C_DST.csv,1260,83.78219999999999,gt65,60,11.012542488784788
LFP,DST,25.0,0,LFP_25C_DST.csv,1260,83.78219999999999,gt65,120,9.68671436882019
LFP,DST,25.0,0,LFP_25C_DST.csv,1260,83.78219999999999,gt65,300,7.3755950670623776
LFP,DST,25.0,0,LFP_25C_DST.csv,1260,83.78219999999999,gt65,600,5.078846172424306
LFP,DST,25.0,0,LFP_25C_DST.csv,1260,83.78219999999999,gt65,900,4.210858738479615
LFP,DST,25.0,0,LFP_25C_DST.csv,1260,83.78219999999999,gt65,1200,4.934709573211677
LFP,DST,25.0,0,LFP_25C_DST.csv,1260,83.78219999999999,gt65,1800,4.658783922958378
LFP,DST,25.0,0,LFP_25C_DST.csv,1260,83.78219999999999,gt65,2400,3.316423192344665
LFP,DST,25.0,0,LFP_25C_DST.csv,2010,74.24195,gt65,0,
LFP,DST,25.0,0,LFP_25C_DST.csv,2010,74.24195,gt65,30,
LFP,DST,25.0,0,LFP_25C_DST.csv,2010,74.24195,gt65,60,8.899363906402584
LFP,DST,25.0,0,LFP_25C_DST.csv,2010,74.24195,gt65,120,7.470379472885142
LFP,DST,25.0,0,LFP_25C_DST.csv,2010,74.24195,gt65,300,7.36137458686828
LFP,DST,25.0,0,LFP_25C_DST.csv,2010,74.24195,gt65,600,7.3032428216552745
LFP,DST,25.0,0,LFP_25C_DST.csv,2010,74.24195,gt65,900,6.547746514205933
LFP,DST,25.0,0,LFP_25C_DST.csv,2010,74.24195,gt65,1200,5.614316051788329
LFP,DST,25.0,0,LFP_25C_DST.csv,2010,74.24195,gt65,1800,3.5988628493499704
