chemistry,holdout,temperature_C,seed,record,reset_index,reset_soc_true,reset_band,time_to_1pct_s,recovered
LFP,FUDS,10.0,1,LFP_10C_FUDS.csv,1208,83.346224,gt65,2981.0734200000006,True
LFP,FUDS,10.0,1,LFP_10C_FUDS.csv,2561,65.75593400000001,gt65,1734.7307199999996,True
LFP,FUDS,10.0,1,LFP_10C_FUDS.csv,2597,65.24056,gt65,1730.7117300000018,True
LFP,FUDS,10.0,1,LFP_10C_FUDS.csv,4204,44.83129,35to65,1391.0397699999958,True
LFP,FUDS,10.0,1,LFP_10C_FUDS.csv,4342,41.298884,35to65,1946.926760000004,True
LFP,FUDS,10.0,1,LFP_10C_FUDS.csv,4423,39.625847,35to65,1171.3592700000008,True
LFP,FUDS,10.0,1,LFP_10C_FUDS.csv,5649,26.274884,le35,1264.7300800000003,True
LFP,FUDS,10.0,1,LFP_10C_FUDS.csv,6441,13.918707999999999,le35,621.5845999999947,True
LFP,FUDS,10.0,1,LFP_10C_FUDS.csv,6989,8.91318,le35,79.65690000000177,True
LFP,FUDS,10.0,2,LFP_10C_FUDS.csv,1208,83.346224,gt65,2724.5286600000036,True
LFP,FUDS,10.0,2,LFP_10C_FUDS.csv,2561,65.75593400000001,gt65,1530.3924400000033,True
LFP,FUDS,10.0,2,LFP_10C_FUDS.csv,2597,65.24056,gt65,1698.6364699999976,True
LFP,FUDS,10.0,2,LFP_10C_FUDS.csv,4204,44.83129,35to65,1391.0397699999958,True
LFP,FUDS,10.0,2,LFP_10C_FUDS.csv,4342,41.298884,35to65,2100.278170000005,True
LFP,FUDS,10.0,2,LFP_10C_FUDS.csv,4423,39.625847,35to65,1171.3592700000008,True
LFP,FUDS,10.0,2,LFP_10C_FUDS.csv,5649,26.274884,le35,1128.691460000001,True
LFP,FUDS,10.0,2,LFP_10C_FUDS.csv,6441,13.918707999999999,le35,520.3150499999974,True
LFP,FUDS,10.0,2,LFP_10C_FUDS.csv,6989,8.91318,le35,66.17553000000044,True
LFP,FUDS,20.0,0,LFP_20C_FUDS.csv,654,89.614284,gt65,3514.005219999999,True
LFP,FUDS,20.0,0,LFP_20C_FUDS.csv,786,87.89261,gt65,3505.0527900000016,True
LFP,FUDS,20.0,0,LFP_20C_FUDS.csv,2524,66.811955,gt65,1771.885469999998,True
LFP,FUDS,20.0,0,LFP_20C_FUDS.csv,3901,49.282655,35to65,49.13038000000188,True
LFP,FUDS,20.0,0,LFP_20C_FUDS.csv,4480,39.98534,35to65,1386.777740000005,True
LFP,FUDS,20.0,0,LFP_20C_FUDS.csv,4536,39.642984,35to65,873.9880400000038,True
LFP,FUDS,20.0,0,LFP_20C_FUDS.csv,6044,20.452724,le35,1028.1027499999982,True
LFP,FUDS,20.0,0,LFP_20C_FUDS.csv,6172,19.286528,le35,917.7204899999997,True
LFP,FUDS,20.0,0,LFP_20C_FUDS.csv,6579,14.68968,le35,539.522570000001,True
LFP,FUDS,20.0,1,LFP_20C_FUDS.csv,654,89.614284,gt65,3646.452590000001,True
LFP,FUDS,20.0,1,LFP_20C_FUDS.csv,786,87.89261,gt65,3546.1859699999986,True
LFP,FUDS,20.0,1,LFP_20C_FUDS.csv,2524,66.811955,gt65,1862.1959900000043,True
LFP,FUDS,20.0,1,LFP_20C_FUDS.csv,3901,49.282655,35to65,49.13038000000188,True
LFP,FUDS,20.0,1,LFP_20C_FUDS.csv,4480,39.98534,35to65,1386.777740000005,True
LFP,FUDS,20.0,1,LFP_20C_FUDS.csv,4536,39.642984,35to65,1041.8635400000057,True
LFP,FUDS,20.0,1,LFP_20C_FUDS.csv,6044,20.452724,le35,886.6068500000038,True
LFP,FUDS,20.0,1,LFP_20C_FUDS.csv,6172,19.286528,le35,872.5665900000022,True
LFP,FUDS,20.0,1,LFP_20C_FUDS.csv,6579,14.68968,le35,491.37943000000087,True
LFP,FUDS,20.0,2,LFP_20C_FUDS.csv,654,89.614284,gt65,3549.118029999998,True
LFP,FUDS,20.0,2,LFP_20C_FUDS.csv,786,87.89261,gt65,3446.847560000002,True
LFP,FUDS,20.0,2,LFP_20C_FUDS.csv,2524,66.811955,gt65,1793.949409999998,True
LFP,FUDS,20.0,2,LFP_20C_FUDS.csv,3901,49.282655,35to65,49.13038000000188,True
LFP,FUDS,20.0,2,LFP_20C_FUDS.csv,4480,39.98534,35to65,1384.775440000005,True
LFP,FUDS,20.0,2,LFP_20C_FUDS.csv,4536,39.642984,35to65,874.9892700000055,True
LFP,FUDS,20.0,2,LFP_20C_FUDS.csv,6044,20.452724,le35,913.6982500000013,True
LFP,FUDS,20.0,2,LFP_20C_FUDS.csv,6172,19.286528,le35,790.2857100000037,True
LFP,FUDS,20.0,2,LFP_20C_FUDS.csv,6579,14.68968,le35,491.37943000000087,True
LFP,FUDS,25.0,0,LFP_25C_FUDS.csv,838,87.40436,gt65,3358.0188800000005,True
LFP,FUDS,25.0,0,LFP_25C_FUDS.csv,1718,75.93684,gt65,2744.017780000002,True
LFP,FUDS,25.0,0,LFP_25C_FUDS.csv,2336,68.14473,gt65,2319.5270299999975,True
LFP,FUDS,25.0,0,LFP_25C_FUDS.csv,2751,64.870024,35to65,1707.6185700000024,True
LFP,FUDS,25.0,0,LFP_25C_FUDS.csv,4397,40.618359999999996,35to65,1465.3033399999977,True
LFP,FUDS,25.0,0,LFP_25C_FUDS.csv,4754,36.998215,35to65,1104.5504599999986,True
LFP,FUDS,25.0,0,LFP_25C_FUDS.csv,5575,28.248134000000004,le35,1382.9862799999974,True
LFP,FUDS,25.0,0,LFP_25C_FUDS.csv,6606,13.944903,le35,497.7818200000038,True
LFP,FUDS,25.0,0,LFP_25C_FUDS.csv,7008,10.254254999999999,le35,236.86329000000114,True
LFP,FUDS,25.0,1,LFP_25C_FUDS.csv,838,87.40436,gt65,3488.7199,True
LFP,FUDS,25.0,1,LFP_25C_FUDS.csv,1718,75.93684,gt65,2747.0276799999992,True
LFP,FUDS,25.0,1,LFP_25C_FUDS.csv,2336,68.14473,gt65,2273.246500000002,True
LFP,FUDS,25.0,1,LFP_25C_FUDS.csv,2751,64.870024,35to65,1712.6385100000007,True
LFP,FUDS,25.0,1,LFP_25C_FUDS.csv,4397,40.618359999999996,35to65,1468.3335200000001,True
LFP,FUDS,25.0,1,LFP_25C_FUDS.csv,4754,36.998215,35to65,1105.5505800000028,True
LFP,FUDS,25.0,1,LFP_25C_FUDS.csv,5575,28.248134000000004,le35,1192.743300000002,True
LFP,FUDS,25.0,1,LFP_25C_FUDS.csv,6606,13.944903,le35,455.63148000000456,True
LFP,FUDS,25.0,1,LFP_25C_FUDS.csv,7008,10.254254999999999,le35,101.3407800000059,True
LFP,FUDS,25.0,2,LFP_25C_FUDS.csv,838,87.40436,gt65,3364.0389200000027,True
LFP,FUDS,25.0,2,LFP_25C_FUDS.csv,1718,75.93684,gt65,2601.3604699999996,True
LFP,FUDS,25.0,2,LFP_25C_FUDS.csv,2336,68.14473,gt65,2194.7820999999967,True
LFP,FUDS,25.0,2,LFP_25C_FUDS.csv,2751,64.870024,35to65,1566.971309999998,True
LFP,FUDS,25.0,2,LFP_25C_FUDS.csv,4397,40.618359999999996,35to65,1464.303310000003,True
LFP,FUDS,25.0,2,LFP_25C_FUDS.csv,4754,36.998215,35to65,1096.500509999998,True
LFP,FUDS,25.0,2,LFP_25C_FUDS.csv,5575,28.248134000000004,le35,1198.7832999999955,True
LFP,FUDS,25.0,2,LFP_25C_FUDS.csv,6606,13.944903,le35,456.63150000000314,True
LFP,FUDS,25.0,2,LFP_25C_FUDS.csv,7008,10.254254999999999,le35,120.40095000000292,True
LFP,FUDS,30.0,0,LFP_30C_FUDS.csv,843,87.382627,gt65,3623.1345699999983,True
LFP,FUDS,30.0,0,LFP_30C_FUDS.csv,2117,71.15542,gt65,2495.1891899999973,True
LFP,FUDS,30.0,0,LFP_30C_FUDS.csv,2402,68.19976,gt65,2098.6022899999953,True
LFP,FUDS,30.0,0,LFP_30C_FUDS.csv,3611,51.987159999999996,35to65,1797.247810000004,True
LFP,FUDS,30.0,0,LFP_30C_FUDS.csv,3848,49.81315,35to65,1937.4013299999965,True
LFP,FUDS,30.0,0,LFP_30C_FUDS.csv,4722,37.867323000000006,35to65,1059.9246099999955,True
LFP,FUDS,30.0,0,LFP_30C_FUDS.csv,5803,24.146749,le35,970.2377699999997,True
LFP,FUDS,30.0,0,LFP_30C_FUDS.csv,6352,17.148912,le35,832.6532300000035,True
LFP,FUDS,30.0,0,LFP_30C_FUDS.csv,6429,16.58606,le35,780.4513999999972,True
LFP,FUDS,30.0,1,LFP_30C_FUDS.csv,843,87.382627,gt65,3625.13464,True
LFP,FUDS,30.0,1,LFP_30C_FUDS.csv,2117,71.15542,gt65,2492.1889999999985,True
LFP,FUDS,30.0,1,LFP_30C_FUDS.csv,2402,68.19976,gt65,2098.6022899999953,True
LFP,FUDS,30.0,1,LFP_30C_FUDS.csv,3611,51.987159999999996,35to65,1981.3129300000032,True
LFP,FUDS,30.0,1,LFP_30C_FUDS.csv,3848,49.81315,35to65,1743.4385700000016,True
LFP,FUDS,30.0,1,LFP_30C_FUDS.csv,4722,37.867323000000006,35to65,865.9618500000006,True
LFP,FUDS,30.0,1,LFP_30C_FUDS.csv,5803,24.146749,le35,615.553700000004,True
LFP,FUDS,30.0,1,LFP_30C_FUDS.csv,6352,17.148912,le35,711.1111400000009,True
LFP,FUDS,30.0,1,LFP_30C_FUDS.csv,6429,16.58606,le35,633.8191099999967,True
LFP,FUDS,30.0,2,LFP_30C_FUDS.csv,843,87.382627,gt65,3651.3047899999983,True
LFP,FUDS,30.0,2,LFP_30C_FUDS.csv,2117,71.15542,gt65,2513.3092000000033,True
LFP,FUDS,30.0,2,LFP_30C_FUDS.csv,2402,68.19976,gt65,2097.6022699999958,True
LFP,FUDS,30.0,2,LFP_30C_FUDS.csv,3611,51.987159999999996,35to65,2071.664870000003,True
LFP,FUDS,30.0,2,LFP_30C_FUDS.csv,3848,49.81315,35to65,1948.4014199999979,True
LFP,FUDS,30.0,2,LFP_30C_FUDS.csv,4722,37.867323000000006,35to65,1070.9246999999968,True
LFP,FUDS,30.0,2,LFP_30C_FUDS.csv,5803,24.146749,le35,1121.7805599999992,True
LFP,FUDS,30.0,2,LFP_30C_FUDS.csv,6352,17.148912,le35,759.2213900000052,True
LFP,FUDS,30.0,2,LFP_30C_FUDS.csv,6429,16.58606,le35,681.929360000001,True
LFP,FUDS,40.0,0,LFP_40C_FUDS.csv,309,93.51182999999999,gt65,4164.03659,True
LFP,FUDS,40.0,0,LFP_40C_FUDS.csv,1923,73.496157,gt65,2582.1725000000006,True
LFP,FUDS,40.0,0,LFP_40C_FUDS.csv,2448,67.90858,gt65,2207.879509999999,True
LFP,FUDS,40.0,0,LFP_40C_FUDS.csv,3401,54.95554,35to65,2353.7591900000007,True
LFP,FUDS,40.0,0,LFP_40C_FUDS.csv,4059,48.466977,35to65,437.66948000000093,True
LFP,FUDS,40.0,0,LFP_40C_FUDS.csv,4598,39.2106,35to65,1229.5539000000026,True
LFP,FUDS,40.0,0,LFP_40C_FUDS.csv,6103,20.997691,le35,1006.9271700000008,True
LFP,FUDS,40.0,0,LFP_40C_FUDS.csv,6529,16.34373,le35,699.8271699999968,True
LFP,FUDS,40.0,0,LFP_40C_FUDS.csv,7157,7.14712,le35,341.87649000000147,True
LFP,FUDS,40.0,1,LFP_40C_FUDS.csv,309,93.51182999999999,gt65,4168.05646,True
LFP,FUDS,40.0,1,LFP_40C_FUDS.csv,1923,73.496157,gt65,2582.1725000000006,True
LFP,FUDS,40.0,1,LFP_40C_FUDS.csv,2448,67.90858,gt65,2163.6091799999995,True
LFP,FUDS,40.0,1,LFP_40C_FUDS.csv,3401,54.95554,35to65,2353.7591900000007,True
LFP,FUDS,40.0,1,LFP_40C_FUDS.csv,4059,48.466977,35to65,438.66948000000093,True
LFP,FUDS,40.0,1,LFP_40C_FUDS.csv,4598,39.2106,35to65,1199.463670000001,True
LFP,FUDS,40.0,1,LFP_40C_FUDS.csv,6103,20.997691,le35,955.7667700000011,True
LFP,FUDS,40.0,1,LFP_40C_FUDS.csv,6529,16.34373,le35,567.5236399999994,True
LFP,FUDS,40.0,1,LFP_40C_FUDS.csv,7157,7.14712,le35,172.4027600000045,True
LFP,FUDS,40.0,2,LFP_40C_FUDS.csv,309,93.51182999999999,gt65,4163.0264400000015,True
LFP,FUDS,40.0,2,LFP_40C_FUDS.csv,1923,73.496157,gt65,2577.1624599999986,True
LFP,FUDS,40.0,2,LFP_40C_FUDS.csv,2448,67.90858,gt65,2161.6091400000005,True
LFP,FUDS,40.0,2,LFP_40C_FUDS.csv,3401,54.95554,35to65,2354.76901,True
LFP,FUDS,40.0,2,LFP_40C_FUDS.csv,4059,48.466977,35to65,433.659439999999,True
LFP,FUDS,40.0,2,LFP_40C_FUDS.csv,4598,39.2106,35to65,1233.5639499999997,True
LFP,FUDS,40.0,2,LFP_40C_FUDS.csv,6103,20.997691,le35,967.816850000002,True
LFP,FUDS,40.0,2,LFP_40C_FUDS.csv,6529,16.34373,le35,619.6352899999983,True
LFP,FUDS,40.0,2,LFP_40C_FUDS.csv,7157,7.14712,le35,344.8765100000028,True
LFP,FUDS,50.0,0,LFP_50C_FUDS.csv,913,86.73429499999999,gt65,3630.19106,True
LFP,FUDS,50.0,0,LFP_50C_FUDS.csv,1429,81.91322,gt65,3153.6360600000007,True
LFP,FUDS,50.0,0,LFP_50C_FUDS.csv,1755,75.49034,gt65,2792.222389999999,True
LFP,FUDS,50.0,0,LFP_50C_FUDS.csv,2878,64.0297,35to65,1900.2893700000013,True
LFP,FUDS,50.0,0,LFP_50C_FUDS.csv,3358,55.61867,35to65,1489.73733,True
LFP,FUDS,50.0,0,LFP_50C_FUDS.csv,4613,39.479998,35to65,1130.1418299999968,True
LFP,FUDS,50.0,0,LFP_50C_FUDS.csv,5864,23.770675,le35,1203.9378999999972,True
LFP,FUDS,50.0,0,LFP_50C_FUDS.csv,6421,17.375547,le35,692.8112299999993,True
LFP,FUDS,50.0,0,LFP_50C_FUDS.csv,7216,6.2542625,le35,278.1622500000003,True
LFP,FUDS,50.0,1,LFP_50C_FUDS.csv,913,86.73429499999999,gt65,3596.059550000001,True
LFP,FUDS,50.0,1,LFP_50C_FUDS.csv,1429,81.91322,gt65,3137.5646700000007,True
LFP,FUDS,50.0,1,LFP_50C_FUDS.csv,1755,75.49034,gt65,2754.089429999999,True
LFP,FUDS,50.0,1,LFP_50C_FUDS.csv,2878,64.0297,35to65,2032.7467400000014,True
LFP,FUDS,50.0,1,LFP_50C_FUDS.csv,3358,55.61867,35to65,1561.9891900000002,True
LFP,FUDS,50.0,1,LFP_50C_FUDS.csv,4613,39.479998,35to65,1137.161830000001,True
LFP,FUDS,50.0,1,LFP_50C_FUDS.csv,5864,23.770675,le35,1192.8978900000002,True
LFP,FUDS,50.0,1,LFP_50C_FUDS.csv,6421,17.375547,le35,652.6883400000006,True
LFP,FUDS,50.0,1,LFP_50C_FUDS.csv,7216,6.2542625,le35,163.67259000000195,True
LFP,FUDS,50.0,2,LFP_50C_FUDS.csv,913,86.73429499999999,gt65,3590.04824,True
LFP,FUDS,50.0,2,LFP_50C_FUDS.csv,1429,81.91322,gt65,3105.490670000003,True
LFP,FUDS,50.0,2,LFP_50C_FUDS.csv,1755,75.49034,gt65,2749.069249999997,True
LFP,FUDS,50.0,2,LFP_50C_FUDS.csv,2878,64.0297,35to65,2877.7562700000017,True
LFP,FUDS,50.0,2,LFP_50C_FUDS.csv,3358,55.61867,35to65,2395.9586500000005,True
LFP,FUDS,50.0,2,LFP_50C_FUDS.csv,4613,39.479998,35to65,1136.1519200000002,True
LFP,FUDS,50.0,2,LFP_50C_FUDS.csv,5864,23.770675,le35,1203.9378999999972,True
LFP,FUDS,50.0,2,LFP_50C_FUDS.csv,6421,17.375547,le35,671.7510699999975,True
LFP,FUDS,50.0,2,LFP_50C_FUDS.csv,7216,6.2542625,le35,284.1923000000015,True
LFP,US06,-10.0,0,LFP_-10C_US06.csv,1089,84.44425,gt65,,False
LFP,US06,-10.0,0,LFP_-10C_US06.csv,1276,82.19467,gt65,,False
LFP,US06,-10.0,0,LFP_-10C_US06.csv,1755,75.52714999999999,gt65,,False
LFP,US06,-10.0,0,LFP_-10C_US06.csv,3033,57.97548999999999,35to65,,False
LFP,US06,-10.0,0,LFP_-10C_US06.csv,3261,54.518069999999994,35to65,,False
LFP,US06,-10.0,0,LFP_-10C_US06.csv,4478,37.695634,35to65,,False
LFP,US06,-10.0,0,LFP_-10C_US06.csv,4652,34.609407,le35,,False
LFP,US06,-10.0,0,LFP_-10C_US06.csv,4797,33.507776,le35,,False
LFP,US06,-10.0,0,LFP_-10C_US06.csv,4821,33.085838,le35,,False
LFP,US06,-10.0,1,LFP_-10C_US06.csv,1089,84.44425,gt65,,False
LFP,US06,-10.0,1,LFP_-10C_US06.csv,1276,82.19467,gt65,,False
LFP,US06,-10.0,1,LFP_-10C_US06.csv,1755,75.52714999999999,gt65,,False
LFP,US06,-10.0,1,LFP_-10C_US06.csv,3033,57.97548999999999,35to65,,False
LFP,US06,-10.0,1,LFP_-10C_US06.csv,3261,54.518069999999994,35to65,,False
LFP,US06,-10.0,1,LFP_-10C_US06.csv,4478,37.695634,35to65,,False
LFP,US06,-10.0,1,LFP_-10C_US06.csv,4652,34.609407,le35,,False
LFP,US06,-10.0,1,LFP_-10C_US06.csv,4797,33.507776,le35,,False
LFP,US06,-10.0,1,LFP_-10C_US06.csv,4821,33.085838,le35,,False
LFP,US06,-10.0,2,LFP_-10C_US06.csv,1089,84.44425,gt65,,False
LFP,US06,-10.0,2,LFP_-10C_US06.csv,1276,82.19467,gt65,,False
LFP,US06,-10.0,2,LFP_-10C_US06.csv,1755,75.52714999999999,gt65,,False
LFP,US06,-10.0,2,LFP_-10C_US06.csv,3033,57.97548999999999,35to65,,False
LFP,US06,-10.0,2,LFP_-10C_US06.csv,3261,54.518069999999994,35to65,,False
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4478,37.695634,35to65,,False
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4652,34.609407,le35,,False
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4797,33.507776,le35,,False
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4821,33.085838,le35,,False
LFP,US06,0.0,0,LFP_0C_US06.csv,50,99.56165,gt65,49.23650000000269,True
LFP,US06,0.0,0,LFP_0C_US06.csv,756,89.25297,gt65,4349.870550000003,True
LFP,US06,0.0,0,LFP_0C_US06.csv,1676,75.99497,gt65,3426.228420000003,True
LFP,US06,0.0,0,LFP_0C_US06.csv,3142,56.12991,35to65,2441.2424099999994,True
LFP,US06,0.0,0,LFP_0C_US06.csv,3332,52.661777,35to65,2300.5294299999987,True
LFP,US06,0.0,0,LFP_0C_US06.csv,4572,35.407534,35to65,1474.3610399999998,True
LFP,US06,0.0,0,LFP_0C_US06.csv,5566,22.37687,le35,,False
LFP,US06,0.0,0,LFP_0C_US06.csv,6194,13.437171000000001,le35,,False
LFP,US06,0.0,0,LFP_0C_US06.csv,6228,12.991140000000001,le35,,False
LFP,US06,0.0,1,LFP_0C_US06.csv,50,99.56165,gt65,49.23650000000269,True
LFP,US06,0.0,1,LFP_0C_US06.csv,756,89.25297,gt65,4349.870550000003,True
LFP,US06,0.0,1,LFP_0C_US06.csv,1676,75.99497,gt65,3426.228420000003,True
LFP,US06,0.0,1,LFP_0C_US06.csv,3142,56.12991,35to65,2403.049489999999,True
LFP,US06,0.0,1,LFP_0C_US06.csv,3332,52.661777,35to65,2258.299500000001,True
LFP,US06,0.0,1,LFP_0C_US06.csv,4572,35.407534,35to65,1450.2410399999972,True
LFP,US06,0.0,1,LFP_0C_US06.csv,5566,22.37687,le35,718.5820399999975,True
LFP,US06,0.0,1,LFP_0C_US06.csv,6194,13.437171000000001,le35,,False
LFP,US06,0.0,1,LFP_0C_US06.csv,6228,12.991140000000001,le35,,False
LFP,US06,0.0,2,LFP_0C_US06.csv,50,99.56165,gt65,49.23650000000269,True
LFP,US06,0.0,2,LFP_0C_US06.csv,756,89.25297,gt65,4690.533160000002,True
LFP,US06,0.0,2,LFP_0C_US06.csv,1676,75.99497,gt65,3767.8962500000016,True
LFP,US06,0.0,2,LFP_0C_US06.csv,3142,56.12991,35to65,2389.983749999999,True
LFP,US06,0.0,2,LFP_0C_US06.csv,3332,52.661777,35to65,2231.1631400000006,True
LFP,US06,0.0,2,LFP_0C_US06.csv,4572,35.407534,35to65,1331.70291,True
LFP,US06,0.0,2,LFP_0C_US06.csv,5566,22.37687,le35,694.46875,True
LFP,US06,0.0,2,LFP_0C_US06.csv,6194,13.437171000000001,le35,,False
LFP,US06,0.0,2,LFP_0C_US06.csv,6228,12.991140000000001,le35,,False
LFP,US06,10.0,0,LFP_10C_US06.csv,823,88.02062000000001,gt65,4248.873739999999,True
LFP,US06,10.0,0,LFP_10C_US06.csv,933,85.80082,gt65,4168.37687,True
LFP,US06,10.0,0,LFP_10C_US06.csv,1649,75.74028,gt65,3450.8993200000004,True
LFP,US06,10.0,0,LFP_10C_US06.csv,3842,45.421574,35to65,1850.3829299999998,True
LFP,US06,10.0,0,LFP_10C_US06.csv,3896,44.402075,35to65,1923.7068100000029,True
LFP,US06,10.0,0,LFP_10C_US06.csv,4209,40.54836,35to65,1653.6188299999994,True
LFP,US06,10.0,0,LFP_10C_US06.csv,4626,33.623864999999995,le35,1465.0137900000009,True
LFP,US06,10.0,0,LFP_10C_US06.csv,6682,5.2437164,le35,49.17164000000048,True
LFP,US06,10.0,0,LFP_10C_US06.csv,6708,5.2798748,le35,49.17030999999861,True
LFP,US06,10.0,1,LFP_10C_US06.csv,823,88.02062000000001,gt65,4281.979119999999,True
LFP,US06,10.0,1,LFP_10C_US06.csv,933,85.80082,gt65,4171.386850000002,True
LFP,US06,10.0,1,LFP_10C_US06.csv,1649,75.74028,gt65,3452.90946,True
LFP,US06,10.0,1,LFP_10C_US06.csv,3842,45.421574,35to65,1677.7553099999996,True
LFP,US06,10.0,1,LFP_10C_US06.csv,3896,44.402075,35to65,1913.656910000001,True
LFP,US06,10.0,1,LFP_10C_US06.csv,4209,40.54836,35to65,1611.4897200000014,True
LFP,US06,10.0,1,LFP_10C_US06.csv,4626,33.623864999999995,le35,1430.9270499999993,True
LFP,US06,10.0,1,LFP_10C_US06.csv,6682,5.2437164,le35,,False
LFP,US06,10.0,1,LFP_10C_US06.csv,6708,5.2798748,le35,,False
LFP,US06,10.0,2,LFP_10C_US06.csv,823,88.02062000000001,gt65,4281.979119999999,True
LFP,US06,10.0,2,LFP_10C_US06.csv,933,85.80082,gt65,4171.386850000002,True
LFP,US06,10.0,2,LFP_10C_US06.csv,1649,75.74028,gt65,3451.89945,True
LFP,US06,10.0,2,LFP_10C_US06.csv,3842,45.421574,35to65,1853.3929900000003,True
LFP,US06,10.0,2,LFP_10C_US06.csv,3896,44.402075,35to65,1924.7068200000026,True
LFP,US06,10.0,2,LFP_10C_US06.csv,4209,40.54836,35to65,1671.7101799999991,True
LFP,US06,10.0,2,LFP_10C_US06.csv,4626,33.623864999999995,le35,1465.0137900000009,True
LFP,US06,10.0,2,LFP_10C_US06.csv,6682,5.2437164,le35,,False
LFP,US06,10.0,2,LFP_10C_US06.csv,6708,5.2798748,le35,,False
LFP,US06,20.0,0,LFP_20C_US06.csv,275,95.93876999999999,gt65,4639.6705,True
LFP,US06,20.0,0,LFP_20C_US06.csv,560,92.203194,gt65,4353.858319999999,True
LFP,US06,20.0,0,LFP_20C_US06.csv,1852,74.66336,gt65,3088.4267500000024,True
LFP,US06,20.0,0,LFP_20C_US06.csv,2981,58.544385,35to65,2217.617439999998,True
LFP,US06,20.0,0,LFP_20C_US06.csv,3386,52.34249,35to65,1981.9039599999996,True
LFP,US06,20.0,0,LFP_20C_US06.csv,4320,40.485397,35to65,746.5841800000017,True
LFP,US06,20.0,0,LFP_20C_US06.csv,4736,34.437823,le35,965.2750699999997,True
LFP,US06,20.0,0,LFP_20C_US06.csv,5623,22.120938000000002,le35,1026.3439800000015,True
LFP,US06,20.0,0,LFP_20C_US06.csv,6570,9.245493,le35,324.01430999999866,True
LFP,US06,20.0,1,LFP_20C_US06.csv,275,95.93876999999999,gt65,4568.4398200000005,True
LFP,US06,20.0,1,LFP_20C_US06.csv,560,92.203194,gt65,4282.62764,True
LFP,US06,20.0,1,LFP_20C_US06.csv,1852,74.66336,gt65,3111.4843,True
LFP,US06,20.0,1,LFP_20C_US06.csv,2981,58.544385,35to65,2122.2742499999995,True
LFP,US06,20.0,1,LFP_20C_US06.csv,3386,52.34249,35to65,1923.719720000001,True
LFP,US06,20.0,1,LFP_20C_US06.csv,4320,40.485397,35to65,646.2570600000035,True
LFP,US06,20.0,1,LFP_20C_US06.csv,4736,34.437823,le35,965.2750699999997,True
LFP,US06,20.0,1,LFP_20C_US06.csv,5623,22.120938000000002,le35,808.6306100000002,True
LFP,US06,20.0,1,LFP_20C_US06.csv,6570,9.245493,le35,302.9527100000014,True
LFP,US06,20.0,2,LFP_20C_US06.csv,275,95.93876999999999,gt65,4264.26324,True
LFP,US06,20.0,2,LFP_20C_US06.csv,560,92.203194,gt65,4015.5886599999976,True
LFP,US06,20.0,2,LFP_20C_US06.csv,1852,74.66336,gt65,3124.5357300000032,True
LFP,US06,20.0,2,LFP_20C_US06.csv,2981,58.544385,35to65,2088.153989999999,True
LFP,US06,20.0,2,LFP_20C_US06.csv,3386,52.34249,35to65,1832.420259999999,True
LFP,US06,20.0,2,LFP_20C_US06.csv,4320,40.485397,35to65,662.3097500000003,True
LFP,US06,20.0,2,LFP_20C_US06.csv,4736,34.437823,le35,964.2750400000014,True
LFP,US06,20.0,2,LFP_20C_US06.csv,5623,22.120938000000002,le35,832.7133099999992,True
LFP,US06,20.0,2,LFP_20C_US06.csv,6570,9.245493,le35,314.9830000000002,True
LFP,US06,25.0,0,LFP_25C_US06.csv,638,91.315585,gt65,3898.395059999999,True
LFP,US06,25.0,0,LFP_25C_US06.csv,791,88.757384,gt65,3810.00662,True
LFP,US06,25.0,0,LFP_25C_US06.csv,2094,70.45391,gt65,2911.6088999999993,True
LFP,US06,25.0,0,LFP_25C_US06.csv,2820,59.89314999999999,35to65,2244.1252999999997,True
LFP,US06,25.0,0,LFP_25C_US06.csv,3118,56.96373,35to65,1409.9850299999994,True
LFP,US06,25.0,0,LFP_25C_US06.csv,4317,40.393691999999994,35to65,291.31069000000207,True
LFP,US06,25.0,0,LFP_25C_US06.csv,5241,26.55443,le35,1014.9699500000024,True
LFP,US06,25.0,0,LFP_25C_US06.csv,5617,21.956368,le35,798.5719800000006,True
LFP,US06,25.0,0,LFP_25C_US06.csv,6461,9.7949825,le35,340.943940000001,True
LFP,US06,25.0,1,LFP_25C_US06.csv,638,91.315585,gt65,3894.3859199999997,True
LFP,US06,25.0,1,LFP_25C_US06.csv,791,88.757384,gt65,3741.714369999998,True
LFP,US06,25.0,1,LFP_25C_US06.csv,2094,70.45391,gt65,2628.0697,True
LFP,US06,25.0,1,LFP_25C_US06.csv,2820,59.89314999999999,35to65,2164.775420000001,True
LFP,US06,25.0,1,LFP_25C_US06.csv,3118,56.96373,35to65,1406.9779999999987,True
LFP,US06,25.0,1,LFP_25C_US06.csv,4317,40.393691999999994,35to65,206.95925999999963,True
LFP,US06,25.0,1,LFP_25C_US06.csv,5241,26.55443,le35,966.7694300000003,True
LFP,US06,25.0,1,LFP_25C_US06.csv,5617,21.956368,le35,745.4102200000016,True
LFP,US06,25.0,1,LFP_25C_US06.csv,6461,9.7949825,le35,337.9240299999983,True
LFP,US06,25.0,2,LFP_25C_US06.csv,638,91.315585,gt65,3751.6967299999997,True
