feature,fold,seed,perturbation_type,level,temp,soc_band,mae,rmse,bias
T6_plain,DST,2,cold_start_time_since_reset,300-900_s,50.0,<=35,1.4213636243082046,2.0978386734971997,-1.2749908857331305
T6_plain,DST,2,cold_start_time_since_reset,300-900_s,50.0,>65,5.096558519937062,5.377259383944702,-5.096558519937062
T6_plain,DST,2,cold_start_time_since_reset,60-300_s,-10.0,35-65,3.3808970153611346,3.650009961078743,-2.16430026438663
T6_plain,DST,2,cold_start_time_since_reset,60-300_s,-10.0,<=35,2.8208845080344163,2.8327352198806257,-2.8208845080344163
T6_plain,DST,2,cold_start_time_since_reset,60-300_s,-10.0,>65,16.631634823799548,17.286268940189917,-16.631634823799548
T6_plain,DST,2,cold_start_time_since_reset,60-300_s,0.0,35-65,12.496593263574415,13.972406082501744,-12.496593263574415
T6_plain,DST,2,cold_start_time_since_reset,60-300_s,0.0,<=35,4.346618631053413,4.482600270307014,-4.346618631053413
T6_plain,DST,2,cold_start_time_since_reset,60-300_s,0.0,>65,19.956894930586667,20.88474510114925,-19.956894930586667
T6_plain,DST,2,cold_start_time_since_reset,60-300_s,10.0,35-65,23.338753716428755,23.348823132596706,-23.338753716428755
T6_plain,DST,2,cold_start_time_since_reset,60-300_s,10.0,<=35,9.316806405991887,9.853750636534407,-9.316806405991887
T6_plain,DST,2,cold_start_time_since_reset,60-300_s,10.0,>65,12.602532461218784,12.706982035858596,-12.602532461218784
T6_plain,DST,2,cold_start_time_since_reset,60-300_s,20.0,35-65,9.23603742521337,9.333629854633651,-9.23603742521337
T6_plain,DST,2,cold_start_time_since_reset,60-300_s,20.0,<=35,8.709657957548558,10.5632335650268,-8.709657957548558
T6_plain,DST,2,cold_start_time_since_reset,60-300_s,20.0,>65,10.368292366797142,10.520941156599852,-10.368292366797142
T6_plain,DST,2,cold_start_time_since_reset,60-300_s,25.0,35-65,1.8880834180923207,2.430264063288526,-1.619135420839222
