feature,fold,seed,perturbation_type,level,temp,soc_band,mae,rmse,bias
T6_plain,DST,2,current_noise,I_sigma_0.5_pct_reading,20.0,35-65,0.24279272105513502,0.3176217338643279,0.05679912621865429
T6_plain,DST,2,current_noise,I_sigma_0.5_pct_reading,20.0,<=35,0.3143727305039888,0.4155277160820635,2.9843133042310084e-05
T6_plain,DST,2,current_noise,I_sigma_0.5_pct_reading,20.0,>65,0.39355589399533125,0.5418380408697139,-0.3620040530024942
T6_plain,DST,2,current_noise,I_sigma_0.5_pct_reading,25.0,35-65,0.3089527735516411,0.4120960174638427,0.23385359362657465
T6_plain,DST,2,current_noise,I_sigma_0.5_pct_reading,25.0,<=35,0.3130901852039527,0.4420295912931217,0.289583795907393
T6_plain,DST,2,current_noise,I_sigma_0.5_pct_reading,25.0,>65,0.28013003734342407,0.4211885871103863,-0.16931921509687142
T6_plain,DST,2,current_noise,I_sigma_0.5_pct_reading,30.0,35-65,0.25516601797371397,0.33674293468592476,0.17800903642009072
T6_plain,DST,2,current_noise,I_sigma_0.5_pct_reading,30.0,<=35,0.30040008781276506,0.4004961120119289,0.16468007439717866
T6_plain,DST,2,current_noise,I_sigma_0.5_pct_reading,30.0,>65,0.33846792092863837,0.4623870373507413,-0.17319817465471574
T6_plain,DST,2,current_noise,I_sigma_0.5_pct_reading,40.0,35-65,0.4052326500285686,0.502370495724148,0.39669190768945534
T6_plain,DST,2,current_noise,I_sigma_0.5_pct_reading,40.0,<=35,0.4659418494960582,0.5629267884895066,0.37606469207563237
T6_plain,DST,2,current_noise,I_sigma_0.5_pct_reading,40.0,>65,0.3642328581576306,0.4647359387519468,-0.0882051309411228
T6_plain,DST,2,current_noise,I_sigma_0.5_pct_reading,50.0,35-65,0.5876347495353278,0.6589531189414407,0.5835442756104393
T6_plain,DST,2,current_noise,I_sigma_0.5_pct_reading,50.0,<=35,0.470293030462916,0.569464082104734,0.45655078669205584
T6_plain,DST,2,current_noise,I_sigma_0.5_pct_reading,50.0,>65,0.4066236561204499,0.5163804113668443,-0.08315610852546615
T6_plain,DST,2,current_noise,I_sigma_1_pct_reading,-10.0,35-65,0.9765350710642189,1.1821023128159749,-0.09951795283565788
T6_plain,DST,2,current_noise,I_sigma_1_pct_reading,-10.0,<=35,0.681318609335645,0.9632222966510712,0.37009670821841906
T6_plain,DST,2,current_noise,I_sigma_1_pct_reading,-10.0,>65,0.6517953466071155,0.8133200749094958,-0.5010393957485604
T6_plain,DST,2,current_noise,I_sigma_1_pct_reading,0.0,35-65,0.5885015503398477,0.7120989775888177,-0.1378260009958659
T6_plain,DST,2,current_noise,I_sigma_1_pct_reading,0.0,<=35,0.5203976167444069,0.6409503031835545,-0.16748635389368746
T6_plain,DST,2,current_noise,I_sigma_1_pct_reading,0.0,>65,0.4862019273561939,0.6164257897123478,-0.38485761562327536
T6_plain,DST,2,current_noise,I_sigma_1_pct_reading,10.0,35-65,0.3888843671544941,0.4911983214835761,-0.12270104595445497
T6_plain,DST,2,current_noise,I_sigma_1_pct_reading,10.0,<=35,0.35098152056718007,0.475371996985954,0.06194900086035374
T6_plain,DST,2,current_noise,I_sigma_1_pct_reading,10.0,>65,0.451741813102264,0.5551252825991974,-0.3673090631046571
T6_plain,DST,2,current_noise,I_sigma_1_pct_reading,20.0,35-65,0.2454989162056871,0.31956579051968387,0.05759899897881337
T6_plain,DST,2,current_noise,I_sigma_1_pct_reading,20.0,<=35,0.3168515749983393,0.4174770363681267,-0.00044839453675976317
T6_plain,DST,2,current_noise,I_sigma_1_pct_reading,20.0,>65,0.3988062198576995,0.5440351096504591,-0.3675630034339134
T6_plain,DST,2,current_noise,I_sigma_1_pct_reading,25.0,35-65,0.31096505343121006,0.4139599144440352,0.2338100344066441
T6_plain,DST,2,current_noise,I_sigma_1_pct_reading,25.0,<=35,0.31611050027442517,0.4464893423659545,0.29279604424487177
T6_plain,DST,2,current_noise,I_sigma_1_pct_reading,25.0,>65,0.2825249106277319,0.4253955474490725,-0.17181140549838397
T6_plain,DST,2,current_noise,I_sigma_1_pct_reading,30.0,35-65,0.2468470244912191,0.3260491853537601,0.15583212410802644
T6_plain,DST,2,current_noise,I_sigma_1_pct_reading,30.0,<=35,0.30207319504239616,0.4009762725054122,0.16740289306682174
T6_plain,DST,2,current_noise,I_sigma_1_pct_reading,30.0,>65,0.33289907416988895,0.4564494210558048,-0.16942702442547383
T6_plain,DST,2,current_noise,I_sigma_1_pct_reading,40.0,35-65,0.4086511037348749,0.5076911302399675,0.39983458116636944
T6_plain,DST,2,current_noise,I_sigma_1_pct_reading,40.0,<=35,0.4688432067537217,0.5664690807993843,0.3790152809535901
T6_plain,DST,2,current_noise,I_sigma_1_pct_reading,40.0,>65,0.3631380014692442,0.463878924476953,-0.07798018196289896
T6_plain,DST,2,current_noise,I_sigma_1_pct_reading,50.0,35-65,0.5708672086652683,0.6414869791756492,0.5656165414481408
T6_plain,DST,2,current_noise,I_sigma_1_pct_reading,50.0,<=35,0.46965145906556155,0.5687855838937192,0.4551395781861886
T6_plain,DST,2,current_noise,I_sigma_1_pct_reading,50.0,>65,0.4094094545246896,0.5184352425062634,-0.09350147701133499
T6_plain,DST,2,current_noise,I_sigma_2_pct_reading,-10.0,35-65,0.9728133466039809,1.1808368350898297,-0.07184256441360172
T6_plain,DST,2,current_noise,I_sigma_2_pct_reading,-10.0,<=35,0.6852216284929347,0.9729014966076647,0.384258520704891
T6_plain,DST,2,current_noise,I_sigma_2_pct_reading,-10.0,>65,0.6520343100704714,0.8116006555834192,-0.4988084023620455
T6_plain,DST,2,current_noise,I_sigma_2_pct_reading,0.0,35-65,0.5975920029126753,0.7184999045401299,-0.16692034412621398
T6_plain,DST,2,current_noise,I_sigma_2_pct_reading,0.0,<=35,0.5218837249337186,0.640379133885143,-0.18046025553474454
T6_plain,DST,2,current_noise,I_sigma_2_pct_reading,0.0,>65,0.48872514234915393,0.6175746664291256,-0.3864330173618473
T6_plain,DST,2,current_noise,I_sigma_2_pct_reading,10.0,35-65,0.3882953496042453,0.49239975147964604,-0.1154505152332685
T6_plain,DST,2,current_noise,I_sigma_2_pct_reading,10.0,<=35,0.3539747615065883,0.48124770935878614,0.07222336291370908
T6_plain,DST,2,current_noise,I_sigma_2_pct_reading,10.0,>65,0.4681369248109169,0.5730825979977427,-0.3887294985177275
T6_plain,DST,2,current_noise,I_sigma_2_pct_reading,20.0,35-65,0.24777410540030698,0.3227746854276597,0.06174615460033603
T6_plain,DST,2,current_noise,I_sigma_2_pct_reading,20.0,<=35,0.3193506651274077,0.4221302137699765,0.011431220854835427
T6_plain,DST,2,current_noise,I_sigma_2_pct_reading,20.0,>65,0.38486492386997107,0.5311262041362892,-0.352058626678093
T6_plain,DST,2,current_noise,I_sigma_2_pct_reading,25.0,35-65,0.31315400845497643,0.4150572078909808,0.2448305347964713
T6_plain,DST,2,current_noise,I_sigma_2_pct_reading,25.0,<=35,0.31047865479408737,0.440472905821556,0.2842512101425115
T6_plain,DST,2,current_noise,I_sigma_2_pct_reading,25.0,>65,0.28385472893926367,0.4222505444797034,-0.1664895376835499
T6_plain,DST,2,current_noise,I_sigma_2_pct_reading,30.0,35-65,0.27742731098344353,0.3655531961129932,0.1927571605484771
T6_plain,DST,2,current_noise,I_sigma_2_pct_reading,30.0,<=35,0.30223147984842985,0.4032483208640663,0.16399258996787094
T6_plain,DST,2,current_noise,I_sigma_2_pct_reading,30.0,>65,0.3323826153313954,0.45981942457383435,-0.1681502733700107
T6_plain,DST,2,current_noise,I_sigma_2_pct_reading,40.0,35-65,0.4356327983272116,0.5311212931800066,0.4247213612517243
T6_plain,DST,2,current_noise,I_sigma_2_pct_reading,40.0,<=35,0.47784206705603544,0.5790346941410184,0.38698487615014865
T6_plain,DST,2,current_noise,I_sigma_2_pct_reading,40.0,>65,0.35175606154340006,0.45095698988040567,-0.09876321371673487
T6_plain,DST,2,current_noise,I_sigma_2_pct_reading,50.0,35-65,0.6108357853619315,0.6812616352126846,0.606375246725136
T6_plain,DST,2,current_noise,I_sigma_2_pct_reading,50.0,<=35,0.475723376031282,0.5764839140278476,0.4620481725137949
T6_plain,DST,2,current_noise,I_sigma_2_pct_reading,50.0,>65,0.4090583338074679,0.5212139667828761,-0.06368308584648548
T6_plain,DST,2,voltage_noise,V_sigma_10_mV,-10.0,35-65,0.9670050394011417,1.1799833889191016,-0.059430654465610064
T6_plain,DST,2,voltage_noise,V_sigma_10_mV,-10.0,<=35,0.7041516929582738,0.9855747438908794,0.40870275253736
T6_plain,DST,2,voltage_noise,V_sigma_10_mV,-10.0,>65,0.6516677385297319,0.8144625204724547,-0.49229273921652444
T6_plain,DST,2,voltage_noise,V_sigma_10_mV,0.0,35-65,0.6017199061355759,0.7349267995951146,-0.16885188679009328
T6_plain,DST,2,voltage_noise,V_sigma_10_mV,0.0,<=35,0.514859447744859,0.6410441629845657,-0.1353483927915275
T6_plain,DST,2,voltage_noise,V_sigma_10_mV,0.0,>65,0.5893345287367442,0.7317628020320924,-0.48042790302597044
T6_plain,DST,2,voltage_noise,V_sigma_10_mV,10.0,35-65,0.4281289981252809,0.5381752551707383,-0.13097588991095285
T6_plain,DST,2,voltage_noise,V_sigma_10_mV,10.0,<=35,0.3685843563621549,0.5026099664503055,0.0840945172482104
T6_plain,DST,2,voltage_noise,V_sigma_10_mV,10.0,>65,0.5337162326075195,0.6369792794111875,-0.443645564652666
T6_plain,DST,2,voltage_noise,V_sigma_10_mV,20.0,35-65,0.3345421526960215,0.43488962139856335,0.1988975803452004
T6_plain,DST,2,voltage_noise,V_sigma_10_mV,20.0,<=35,0.3434001182647561,0.44944299347652433,0.049049770672467054
T6_plain,DST,2,voltage_noise,V_sigma_10_mV,20.0,>65,0.4820576561675641,0.6190443779888152,-0.43040203104099306
T6_plain,DST,2,voltage_noise,V_sigma_10_mV,25.0,35-65,0.32129046869296063,0.3975361470203402,0.026827137962603706
T6_plain,DST,2,voltage_noise,V_sigma_10_mV,25.0,<=35,0.31022223662862813,0.43284703442390254,0.25731571055795543
T6_plain,DST,2,voltage_noise,V_sigma_10_mV,25.0,>65,0.42024507995839927,0.5541493895785253,-0.2392653274994589
T6_plain,DST,2,voltage_noise,V_sigma_10_mV,30.0,35-65,0.2989440150998647,0.37950002406718264,0.17832532308380067
T6_plain,DST,2,voltage_noise,V_sigma_10_mV,30.0,<=35,0.29504676727678875,0.3982089988972975,0.15096142679863256
T6_plain,DST,2,voltage_noise,V_sigma_10_mV,30.0,>65,0.35843702686485973,0.48976199695370504,-0.17300577014994903
T6_plain,DST,2,voltage_noise,V_sigma_10_mV,40.0,35-65,0.49256237045331597,0.6090991366028203,0.43463566711951923
T6_plain,DST,2,voltage_noise,V_sigma_10_mV,40.0,<=35,0.5017066513235066,0.6154253244348824,0.41540731672157716
T6_plain,DST,2,voltage_noise,V_sigma_10_mV,40.0,>65,0.4149289361365141,0.5389974429574211,-0.1000981958105638
T6_plain,DST,2,voltage_noise,V_sigma_10_mV,50.0,35-65,0.5820828601590832,0.6795030072914199,0.5561233514787217
T6_plain,DST,2,voltage_noise,V_sigma_10_mV,50.0,<=35,0.4537723366243106,0.5588626226450765,0.4389942895788606
T6_plain,DST,2,voltage_noise,V_sigma_10_mV,50.0,>65,0.41096700059462044,0.5189766319211367,-0.1403087281772446
T6_plain,DST,2,voltage_noise,V_sigma_1_mV,-10.0,35-65,0.976987626086552,1.1827611948842882,-0.08694281493573817
T6_plain,DST,2,voltage_noise,V_sigma_1_mV,-10.0,<=35,0.6849351290956356,0.9662622360016343,0.38194463252154454
T6_plain,DST,2,voltage_noise,V_sigma_1_mV,-10.0,>65,0.6562544533779293,0.8199834884832417,-0.5073804454088467
T6_plain,DST,2,voltage_noise,V_sigma_1_mV,0.0,35-65,0.5889977711677512,0.7135390486425323,-0.13817250716562154
T6_plain,DST,2,voltage_noise,V_sigma_1_mV,0.0,<=35,0.5200242634312189,0.6407989357603523,-0.1666648097021239
T6_plain,DST,2,voltage_noise,V_sigma_1_mV,0.0,>65,0.48211359959350536,0.6121765439384728,-0.3797708867636247
T6_plain,DST,2,voltage_noise,V_sigma_1_mV,10.0,35-65,0.39113539594164626,0.49264038422720946,-0.12756577614548562
T6_plain,DST,2,voltage_noise,V_sigma_1_mV,10.0,<=35,0.35078361095031085,0.4757029874168008,0.0637422736792501
T6_plain,DST,2,voltage_noise,V_sigma_1_mV,10.0,>65,0.45248542683766835,0.5559782324178204,-0.3678223140114257
T6_plain,DST,2,voltage_noise,V_sigma_1_mV,20.0,35-65,0.23815065652154344,0.3131698563281681,0.05460540540989502
T6_plain,DST,2,voltage_noise,V_sigma_1_mV,20.0,<=35,0.31506004949150695,0.41533750744289477,-0.0027525067075251965
T6_plain,DST,2,voltage_noise,V_sigma_1_mV,20.0,>65,0.3830017165940834,0.5339406833587548,-0.3539802397861211
T6_plain,DST,2,voltage_noise,V_sigma_1_mV,25.0,35-65,0.30236489072288847,0.4018307012338163,0.22057892534590767
T6_plain,DST,2,voltage_noise,V_sigma_1_mV,25.0,<=35,0.3169841972791525,0.4473871302546187,0.294261144195788
T6_plain,DST,2,voltage_noise,V_sigma_1_mV,25.0,>65,0.2788870426069891,0.4193209984074037,-0.16666355477705508
T6_plain,DST,2,voltage_noise,V_sigma_1_mV,30.0,35-65,0.25826883932084177,0.340709992194998,0.18728441434312917
T6_plain,DST,2,voltage_noise,V_sigma_1_mV,30.0,<=35,0.30297432828248055,0.4032202664255875,0.167164705217776
T6_plain,DST,2,voltage_noise,V_sigma_1_mV,30.0,>65,0.33257227853931787,0.457639821623793,-0.17565243499503724
T6_plain,DST,2,voltage_noise,V_sigma_1_mV,40.0,35-65,0.4199744670545307,0.5153972640321963,0.41429392791600117
T6_plain,DST,2,voltage_noise,V_sigma_1_mV,40.0,<=35,0.46397846127037334,0.561529668173952,0.3743722962607573
T6_plain,DST,2,voltage_noise,V_sigma_1_mV,40.0,>65,0.362714613223803,0.46337034832474167,-0.08936803839323912
T6_plain,DST,2,voltage_noise,V_sigma_1_mV,50.0,35-65,0.5796613154412656,0.6520374138958217,0.5750024017970928
T6_plain,DST,2,voltage_noise,V_sigma_1_mV,50.0,<=35,0.46926408912286954,0.5684061457811377,0.4553566469556687
T6_plain,DST,2,voltage_noise,V_sigma_1_mV,50.0,>65,0.40743870509996605,0.5178482690585707,-0.08073202312503262
T6_plain,DST,2,voltage_noise,V_sigma_2_mV,-10.0,35-65,0.9779447254116803,1.1836560202715967,-0.09556820476118533
T6_plain,DST,2,voltage_noise,V_sigma_2_mV,-10.0,<=35,0.6844606553795639,0.9632076400173962,0.37554999787735405
T6_plain,DST,2,voltage_noise,V_sigma_2_mV,-10.0,>65,0.6600647392857174,0.8256856446910932,-0.5123066566525
T6_plain,DST,2,voltage_noise,V_sigma_2_mV,0.0,35-65,0.5845893868318611,0.7106151727886625,-0.13044404297138915
T6_plain,DST,2,voltage_noise,V_sigma_2_mV,0.0,<=35,0.5201067076180386,0.6406455511055665,-0.16701424594003722
T6_plain,DST,2,voltage_noise,V_sigma_2_mV,0.0,>65,0.47057362561469124,0.5991036705352493,-0.3644519204154616
T6_plain,DST,2,voltage_noise,V_sigma_2_mV,10.0,35-65,0.3842371307994456,0.48861902911969285,-0.11049824072022399
T6_plain,DST,2,voltage_noise,V_sigma_2_mV,10.0,<=35,0.35096940771473023,0.4776868900320158,0.06679357797814856
T6_plain,DST,2,voltage_noise,V_sigma_2_mV,10.0,>65,0.4408772289161879,0.5445929240099375,-0.35547305997044104
T6_plain,DST,2,voltage_noise,V_sigma_2_mV,20.0,35-65,0.24844552030797554,0.3220068618918656,0.044298566062831786
T6_plain,DST,2,voltage_noise,V_sigma_2_mV,20.0,<=35,0.31515976603981316,0.4159354913679624,0.00037349651168882566
T6_plain,DST,2,voltage_noise,V_sigma_2_mV,20.0,>65,0.39003151516169154,0.5357113733651688,-0.359381820408823
T6_plain,DST,2,voltage_noise,V_sigma_2_mV,25.0,35-65,0.3139565379969029,0.41710958872543336,0.23970123876613397
T6_plain,DST,2,voltage_noise,V_sigma_2_mV,25.0,<=35,0.3236083352903762,0.45362420253237123,0.30146246948854677
T6_plain,DST,2,voltage_noise,V_sigma_2_mV,25.0,>65,0.2827269399887925,0.42495117303122804,-0.16870384647118333
T6_plain,DST,2,voltage_noise,V_sigma_2_mV,30.0,35-65,0.2465099885856126,0.32601059492746726,0.16437271687469954
T6_plain,DST,2,voltage_noise,V_sigma_2_mV,30.0,<=35,0.3034816241562848,0.4035345018658605,0.16822495342226867
T6_plain,DST,2,voltage_noise,V_sigma_2_mV,30.0,>65,0.3389060771552958,0.4594590931505782,-0.17395315200037503
T6_plain,DST,2,voltage_noise,V_sigma_2_mV,40.0,35-65,0.40329850071623724,0.5020292807654709,0.39273235146821844
T6_plain,DST,2,voltage_noise,V_sigma_2_mV,40.0,<=35,0.47717034208949594,0.5753445620524668,0.38718007402814925
T6_plain,DST,2,voltage_noise,V_sigma_2_mV,40.0,>65,0.36373801550269425,0.46420600836250314,-0.0802066116245587
T6_plain,DST,2,voltage_noise,V_sigma_2_mV,50.0,35-65,0.5836681546797388,0.6555266622131054,0.5794864683823301
T6_plain,DST,2,voltage_noise,V_sigma_2_mV,50.0,<=35,0.4735783155425786,0.5735611912759099,0.4597445266567411
T6_plain,DST,2,voltage_noise,V_sigma_2_mV,50.0,>65,0.4127988149236824,0.521557241821809,-0.07777834652328919
T6_plain,DST,2,voltage_noise,V_sigma_5_mV,-10.0,35-65,0.9869659109392402,1.1958248961384887,-0.11423128291423561
T6_plain,DST,2,voltage_noise,V_sigma_5_mV,-10.0,<=35,0.6874686295862057,0.9687355489232686,0.3939513480135105
T6_plain,DST,2,voltage_noise,V_sigma_5_mV,-10.0,>65,0.6907888184590062,0.870991166671408,-0.5627561807065022
T6_plain,DST,2,voltage_noise,V_sigma_5_mV,0.0,35-65,0.6055875824884172,0.7302808862922822,-0.1755640150012696
T6_plain,DST,2,voltage_noise,V_sigma_5_mV,0.0,<=35,0.5264093136904257,0.6466948124594372,-0.17534420097143977
T6_plain,DST,2,voltage_noise,V_sigma_5_mV,0.0,>65,0.5368107579233197,0.6768297570027333,-0.4382331644755092
T6_plain,DST,2,voltage_noise,V_sigma_5_mV,10.0,35-65,0.3759312310161694,0.4845552400197762,-0.0750574940343543
T6_plain,DST,2,voltage_noise,V_sigma_5_mV,10.0,<=35,0.35619295163044173,0.4786642386961704,0.05875567695149773
T6_plain,DST,2,voltage_noise,V_sigma_5_mV,10.0,>65,0.44000223992728793,0.5526508815617501,-0.3441679963160173
T6_plain,DST,2,voltage_noise,V_sigma_5_mV,20.0,35-65,0.23715581423470886,0.30906585734854725,0.013294717372488598
T6_plain,DST,2,voltage_noise,V_sigma_5_mV,20.0,<=35,0.3218940210473518,0.4269063679836393,0.018772465880039457
T6_plain,DST,2,voltage_noise,V_sigma_5_mV,20.0,>65,0.4151713823016446,0.5652207898548299,-0.3705901976605444
T6_plain,DST,2,voltage_noise,V_sigma_5_mV,25.0,35-65,0.28477548343320647,0.3748833990566528,0.14799027300460543
T6_plain,DST,2,voltage_noise,V_sigma_5_mV,25.0,<=35,0.31171986637120425,0.4384846798480975,0.28596962007047255
T6_plain,DST,2,voltage_noise,V_sigma_5_mV,25.0,>65,0.3134009934813003,0.44970301024250875,-0.2010025422803189
T6_plain,DST,2,voltage_noise,V_sigma_5_mV,30.0,35-65,0.26281277872955366,0.3471359866555642,0.16472855254927088
T6_plain,DST,2,voltage_noise,V_sigma_5_mV,30.0,<=35,0.29734543949876885,0.39819801954915324,0.15919470365189733
T6_plain,DST,2,voltage_noise,V_sigma_5_mV,30.0,>65,0.33662257465007317,0.4638198652557198,-0.15069194248613701
T6_plain,DST,2,voltage_noise,V_sigma_5_mV,40.0,35-65,0.4228930899448198,0.5183744691592506,0.4139887269369239
T6_plain,DST,2,voltage_noise,V_sigma_5_mV,40.0,<=35,0.4761807524132305,0.5824827308197673,0.3894070585147633
T6_plain,DST,2,voltage_noise,V_sigma_5_mV,40.0,>65,0.3538809180492031,0.4571735237427539,-0.06454663847225389
T6_plain,DST,2,voltage_noise,V_sigma_5_mV,50.0,35-65,0.5410025130082257,0.6322864956869803,0.5347125242758212
T6_plain,DST,2,voltage_noise,V_sigma_5_mV,50.0,<=35,0.4709143836177949,0.574758786865969,0.4563834139256441
T6_plain,DST,2,voltage_noise,V_sigma_5_mV,50.0,>65,0.4287934767977289,0.5402544448711178,-0.12279561926810717
T6_plain,FUDS,0,baseline,unperturbed,-10.0,35-65,2.624457291058394,2.877118733566025,2.125182158759124
T6_plain,FUDS,0,baseline,unperturbed,-10.0,<=35,1.4513116572164948,1.7893389836708358,1.2369481752577318
T6_plain,FUDS,0,baseline,unperturbed,-10.0,>65,0.9606607915567285,1.0962443169821317,0.9193509001130796
T6_plain,FUDS,0,baseline,unperturbed,0.0,35-65,1.1575602091324202,1.4234044138649742,0.8932536009132422
T6_plain,FUDS,0,baseline,unperturbed,0.0,<=35,0.8858712479342723,1.14018655708328,0.5792216437089202
T6_plain,FUDS,0,baseline,unperturbed,0.0,>65,0.5461500037807184,0.6455040194429282,0.4500741860113422
T6_plain,FUDS,0,baseline,unperturbed,10.0,35-65,0.8151250168105406,1.0567130772401174,0.6778231285779193
T6_plain,FUDS,0,baseline,unperturbed,10.0,<=35,0.6434459192118226,0.8169143939357344,0.5707859561128527
T6_plain,FUDS,0,baseline,unperturbed,10.0,>65,0.5365089748743719,0.6400613646617338,0.45969089447236183
T6_plain,FUDS,0,baseline,unperturbed,20.0,35-65,0.5609404945404914,0.7464031469039403,0.14534925796178338
T6_plain,FUDS,0,baseline,unperturbed,20.0,<=35,0.4481877413807532,0.5910651524594532,0.21584566698744773
T6_plain,FUDS,0,baseline,unperturbed,20.0,>65,0.4648781161217587,0.563761656532821,0.20247659263434808
T6_plain,FUDS,0,baseline,unperturbed,25.0,35-65,0.5380181230628989,0.7371588504071084,0.030148647219690048
T6_plain,FUDS,0,baseline,unperturbed,25.0,<=35,0.4087915192229867,0.5296076885202397,0.14787701181707807
T6_plain,FUDS,0,baseline,unperturbed,25.0,>65,0.5307051753197893,0.642011224420827,0.20357174341610226
T6_plain,FUDS,0,baseline,unperturbed,30.0,35-65,0.5660708156093108,0.7692421942531148,-0.3621670438156094
T6_plain,FUDS,0,baseline,unperturbed,30.0,<=35,0.3979890071314102,0.48815060780600045,-0.16416818717948717
T6_plain,FUDS,0,baseline,unperturbed,30.0,>65,0.5589235653136531,0.6744580352043822,-0.04102336236162366
T6_plain,FUDS,0,baseline,unperturbed,40.0,35-65,0.6307746039783002,0.8233135700466678,-0.48560682188065096
T6_plain,FUDS,0,baseline,unperturbed,40.0,<=35,0.44794866564915,0.5643346774746678,-0.3229792862055641
T6_plain,FUDS,0,baseline,unperturbed,40.0,>65,0.6262972572370832,0.7569680636725974,-0.09503868633198971
T6_plain,FUDS,0,baseline,unperturbed,50.0,35-65,0.8296684513794662,1.0649276828870469,-0.8088264649479872
T6_plain,FUDS,0,baseline,unperturbed,50.0,<=35,0.6045196812738368,0.7744334645697601,-0.5465908955377574
T6_plain,FUDS,0,baseline,unperturbed,50.0,>65,0.686213147144949,0.8352453590743187,-0.1458737430453882
T6_plain,FUDS,0,current_noise,I_sigma_0.5_pct_reading,-10.0,35-65,2.621112915210399,2.8737901409294917,2.1204204491391008
T6_plain,FUDS,0,current_noise,I_sigma_0.5_pct_reading,-10.0,<=35,1.4470042055090284,1.7849031440131804,1.232313708284483
T6_plain,FUDS,0,current_noise,I_sigma_0.5_pct_reading,-10.0,>65,0.961652104233187,1.0974361036294602,0.9212358636590886
T6_plain,FUDS,0,current_noise,I_sigma_0.5_pct_reading,0.0,35-65,1.157209484018208,1.4235999736954397,0.893180676507658
T6_plain,FUDS,0,current_noise,I_sigma_0.5_pct_reading,0.0,<=35,0.8873710798233041,1.1414633517722728,0.5812086267775208
T6_plain,FUDS,0,current_noise,I_sigma_0.5_pct_reading,0.0,>65,0.5465487096710725,0.645644165068346,0.4501041376035136
T6_plain,FUDS,0,current_noise,I_sigma_0.5_pct_reading,10.0,35-65,0.8113977897792679,1.0520364630651902,0.6724616820408222
T6_plain,FUDS,0,current_noise,I_sigma_0.5_pct_reading,10.0,<=35,0.6406654348692303,0.813628380647868,0.5676423485774642
T6_plain,FUDS,0,current_noise,I_sigma_0.5_pct_reading,10.0,>65,0.5325830992604992,0.6362006950073521,0.4544999318180152
T6_plain,FUDS,0,current_noise,I_sigma_0.5_pct_reading,20.0,35-65,0.559239669097161,0.7458344143776133,0.14225108818305152
T6_plain,FUDS,0,current_noise,I_sigma_0.5_pct_reading,20.0,<=35,0.44747508771933303,0.5906860612986806,0.21351625314967987
T6_plain,FUDS,0,current_noise,I_sigma_0.5_pct_reading,20.0,>65,0.46529999792500926,0.5640709742280459,0.20304615265328196
T6_plain,FUDS,0,current_noise,I_sigma_0.5_pct_reading,25.0,35-65,0.5351514086361506,0.7352338106811789,0.026335585687679682
T6_plain,FUDS,0,current_noise,I_sigma_0.5_pct_reading,25.0,<=35,0.40854036195371474,0.5293700828781812,0.1457712411307185
T6_plain,FUDS,0,current_noise,I_sigma_0.5_pct_reading,25.0,>65,0.5307159251867427,0.6420735872704173,0.20121581498046595
T6_plain,FUDS,0,current_noise,I_sigma_0.5_pct_reading,30.0,35-65,0.5654629705725711,0.7666049076738403,-0.3570298933656054
T6_plain,FUDS,0,current_noise,I_sigma_0.5_pct_reading,30.0,<=35,0.39805495916802003,0.48940564840416056,-0.1637455587160314
T6_plain,FUDS,0,current_noise,I_sigma_0.5_pct_reading,30.0,>65,0.5582094965729061,0.6734405526438942,-0.03804806149879446
T6_plain,FUDS,0,current_noise,I_sigma_0.5_pct_reading,40.0,35-65,0.635858018300049,0.8279863809006703,-0.48927399302025704
T6_plain,FUDS,0,current_noise,I_sigma_0.5_pct_reading,40.0,<=35,0.4466266688830331,0.5621961604661575,-0.3204304454213498
T6_plain,FUDS,0,current_noise,I_sigma_0.5_pct_reading,40.0,>65,0.6282105857006729,0.7587388046568665,-0.09588311531187102
T6_plain,FUDS,0,current_noise,I_sigma_0.5_pct_reading,50.0,35-65,0.8326954692346028,1.0670602456978264,-0.8101874740820092
T6_plain,FUDS,0,current_noise,I_sigma_0.5_pct_reading,50.0,<=35,0.6025816076704011,0.7719702101031978,-0.5437200142230176
T6_plain,FUDS,0,current_noise,I_sigma_0.5_pct_reading,50.0,>65,0.6878853077728138,0.8369445491073696,-0.14360111315557916
T6_plain,FUDS,0,current_noise,I_sigma_1_pct_reading,-10.0,35-65,2.609266587463959,2.861566881435779,2.111123698058752
T6_plain,FUDS,0,current_noise,I_sigma_1_pct_reading,-10.0,<=35,1.444730732000826,1.781856943546162,1.2280736558363774
T6_plain,FUDS,0,current_noise,I_sigma_1_pct_reading,-10.0,>65,0.9610152662769121,1.097421364979147,0.9192787845772711
T6_plain,FUDS,0,current_noise,I_sigma_1_pct_reading,0.0,35-65,1.1512021954457115,1.4207310800497186,0.8842282552764825
T6_plain,FUDS,0,current_noise,I_sigma_1_pct_reading,0.0,<=35,0.8892824880637367,1.1453847011649945,0.5846812018937529
T6_plain,FUDS,0,current_noise,I_sigma_1_pct_reading,0.0,>65,0.5455322196114996,0.6460232470272663,0.4523428459962476
T6_plain,FUDS,0,current_noise,I_sigma_1_pct_reading,10.0,35-65,0.8168005716552179,1.0588549810712633,0.6734152715043341
T6_plain,FUDS,0,current_noise,I_sigma_1_pct_reading,10.0,<=35,0.6431730239477944,0.816808844784393,0.5717659206223963
T6_plain,FUDS,0,current_noise,I_sigma_1_pct_reading,10.0,>65,0.5321574413352234,0.6363203707587021,0.453283403398956
